main_entity,entity_type,mention_count,mentions,source_file,normalized_entity,aliases,section_titles,merged_entities,disambiguation_confidence,disambiguation_method,disambiguation_basis
FIN,报文字段与状态实体,2,FIN,cn.txt,FIN,FIN,4.2 四次挥手(断开连接) | 补充高频面试考点,FIN,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=FIN；章节=4.2 四次挥手(断开连接)|补充高频面试考点
HPACK,机制与技术实体,2,HPACK,cn.txt,HPACK,HPACK,1.1 HTTP 各版本演进,HPACK,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=HPACK；章节=1.1 HTTP 各版本演进
HTTP/1.1,协议实体,2,HTTP/1.1,cn.txt,HTTP/1.1,HTTP/1.1,1.1 HTTP 各版本演进 | 1.3 HTTP 队头阻塞详解,HTTP/1.1,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=HTTP/1.1；章节=1.1 HTTP 各版本演进|1.3 HTTP 队头阻塞详解
JWT,机制与技术实体,2,JWT,cn.txt,JWT,JWT,2.3 Token/JWT(无状态认证),JWT,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=JWT；章节=2.3 Token/JWT(无状态认证)
RTCP,协议实体,2,RTCP,cn.txt,RTCP,RTCP,2 各层常见协议 | 3 基于 TCP/UDP 的应用层协议,RTCP,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=RTCP；章节=2 各层常见协议|3 基于 TCP/UDP 的应用层协议
RTP,协议实体,2,RTP,cn.txt,RTP,RTP,2 各层常见协议 | 3 基于 TCP/UDP 的应用层协议,RTP,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=RTP；章节=2 各层常见协议|3 基于 TCP/UDP 的应用层协议
Wi-Fi,协议实体,2,Wi-Fi,cn.txt,Wi-Fi,Wi-Fi,2 各层常见协议 | 1.1 HTTP 各版本演进,Wi-Fi,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Wi-Fi；章节=2 各层常见协议|1.1 HTTP 各版本演进
二进制帧,报文字段与状态实体,2,二进制帧,cn.txt,二进制帧,二进制帧,1.1 HTTP 各版本演进,二进制帧,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=二进制帧；章节=1.1 HTTP 各版本演进
公网 IP,地址与标识实体,2,公网 IP,cn.txt,公网 IP,公网 IP,1.2 IPv4 与 IPv6 详细对比 | 2.3 NAT(网络地址转换),公网 IP,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=公网 IP；章节=1.2 IPv4 与 IPv6 详细对比|2.3 NAT(网络地址转换)
分布式,概念与特性实体,2,分布式,cn.txt,分布式,分布式,2.1 Cookie+Session(主流) | 2.3 Token/JWT(无状态认证),分布式,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=分布式；章节=2.1 Cookie+Session(主流)|2.3 Token/JWT(无状态认证)
多路复用,机制与技术实体,2,多路复用,cn.txt,多路复用,多路复用,1.1 HTTP 各版本演进,多路复用,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=多路复用；章节=1.1 HTTP 各版本演进
字节流,报文字段与状态实体,2,字节流,cn.txt,字节流,字节流,1 TCP 与 UDP 详细区别,字节流,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=字节流；章节=1 TCP 与 UDP 详细区别
幂等性,概念与特性实体,2,幂等性,cn.txt,幂等性,幂等性,3.2 GET 与 POST,幂等性,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=幂等性；章节=3.2 GET 与 POST
报头简化,报文字段与状态实体,2,报头简化,cn.txt,报头简化,报头简化,1.2 IPv4 与 IPv6 详细对比,报头简化,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=报头简化；章节=1.2 IPv4 与 IPv6 详细对比
报文,报文字段与状态实体,2,报文,cn.txt,报文,报文,1 TCP 与 UDP 详细区别 | 补充高频面试考点,报文,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=报文；章节=1 TCP 与 UDP 详细区别|补充高频面试考点
支持断点续传,概念与特性实体,2,支持断点续传,cn.txt,支持断点续传,支持断点续传,1.1 HTTP 各版本演进,支持断点续传,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=支持断点续传；章节=1.1 HTTP 各版本演进
故障排查,场景与应用实体,2,故障排查,cn.txt,故障排查,故障排查,4.1 ICMP 协议 | 补充高频面试考点,故障排查,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=故障排查；章节=4.1 ICMP 协议|补充高频面试考点
断点续传,概念与特性实体,2,断点续传,cn.txt,断点续传,断点续传,1.1 HTTP 各版本演进,断点续传,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=断点续传；章节=1.1 HTTP 各版本演进
本地 DNS 服务器,服务器与网络组件实体,2,本地 DNS 服务器,cn.txt,本地 DNS 服务器,本地 DNS 服务器,5.2 DNS 服务器层级 | 5.3 DNS 解析流程,本地 DNS 服务器,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=本地 DNS 服务器；章节=5.2 DNS 服务器层级|5.3 DNS 解析流程
比特流,报文字段与状态实体,2,比特流,cn.txt,比特流,比特流,1.1 OSI 七层模型(国际标准化组织制定),比特流,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=比特流；章节=1.1 OSI 七层模型(国际标准化组织制定)
短连接,概念与特性实体,2,短连接,cn.txt,短连接,短连接,1.1 HTTP 各版本演进,短连接,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=短连接；章节=1.1 HTTP 各版本演进
虚拟主机,概念与特性实体,2,虚拟主机,cn.txt,虚拟主机,虚拟主机,1.1 HTTP 各版本演进,虚拟主机,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=虚拟主机；章节=1.1 HTTP 各版本演进
路由与寻址,机制与技术实体,2,路由与寻址,cn.txt,路由与寻址,路由与寻址,1.1 OSI 七层模型(国际标准化组织制定) | 1.1 核心作用,路由与寻址,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=路由与寻址；章节=1.1 OSI 七层模型(国际标准化组织制定)|1.1 核心作用
ARP 缓存,机制与技术实体,1,ARP 缓存,cn.txt,ARP 缓存,ARP 缓存,补充高频面试考点,ARP 缓存,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=ARP 缓存；章节=补充高频面试考点
Cache-Control,报文字段与状态实体,1,Cache-Control,cn.txt,Cache-Control,Cache-Control,1.5 HTTP 常见请求头,Cache-Control,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Cache-Control；章节=1.5 HTTP 常见请求头
Connection,报文字段与状态实体,1,Connection,cn.txt,Connection,Connection,1.5 HTTP 常见请求头,Connection,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Connection；章节=1.5 HTTP 常见请求头
Content-Type,报文字段与状态实体,1,Content-Type,cn.txt,Content-Type,Content-Type,1.5 HTTP 常见请求头,Content-Type,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Content-Type；章节=1.5 HTTP 常见请求头
DNS 劫持,机制与技术实体,1,DNS 劫持,cn.txt,DNS 劫持,DNS 劫持,全文,DNS 劫持,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=DNS 劫持；章节=全文
DSR 模式,机制与技术实体,1,DSR 模式,cn.txt,DSR 模式,DSR 模式,2.2 获取客户端真实 IP,DSR 模式,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=DSR 模式；章节=2.2 获取客户端真实 IP
DoH,机制与技术实体,1,DoH,cn.txt,DoH,DoH,5.4 DNS 劫持,DoH,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=DoH；章节=5.4 DNS 劫持
DoT,机制与技术实体,1,DoT,cn.txt,DoT,DoT,5.4 DNS 劫持,DoT,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=DoT；章节=5.4 DNS 劫持
ETag,报文字段与状态实体,1,ETag,cn.txt,ETag,ETag,1.1 HTTP 各版本演进,ETag,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=ETag；章节=1.1 HTTP 各版本演进
Expires,报文字段与状态实体,1,Expires,cn.txt,Expires,Expires,1.1 HTTP 各版本演进,Expires,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Expires；章节=1.1 HTTP 各版本演进
HTTP/1.0,协议实体,1,HTTP/1.0,cn.txt,HTTP/1.0,HTTP/1.0,1.1 HTTP 各版本演进,HTTP/1.0,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=HTTP/1.0；章节=1.1 HTTP 各版本演进
ICMPv6,协议实体,1,ICMPv6,cn.txt,ICMPv6,ICMPv6,1.2 IPv4 与 IPv6 详细对比,ICMPv6,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=ICMPv6；章节=1.2 IPv4 与 IPv6 详细对比
IGMP,协议实体,1,IGMP,cn.txt,IGMP,IGMP,2 各层常见协议,IGMP,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=IGMP；章节=2 各层常见协议
IP 地址过滤,地址与标识实体,1,IP 地址过滤,cn.txt,IP 地址过滤,IP 地址过滤,全文,IP 地址过滤,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=IP 地址过滤；章节=全文
IPv4 地址,地址与标识实体,1,IPv4 地址,cn.txt,IPv4 地址,IPv4 地址,2.3 NAT(网络地址转换),IPv4 地址,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=IPv4 地址；章节=2.3 NAT(网络地址转换)
If-Match,报文字段与状态实体,1,If-Match,cn.txt,If-Match,If-Match,1.1 HTTP 各版本演进,If-Match,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=If-Match；章节=1.1 HTTP 各版本演进
If-Modified-Since,报文字段与状态实体,1,If-Modified-Since,cn.txt,If-Modified-Since,If-Modified-Since,1.1 HTTP 各版本演进,If-Modified-Since,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=If-Modified-Since；章节=1.1 HTTP 各版本演进
If-None-Match,报文字段与状态实体,1,If-None-Match,cn.txt,If-None-Match,If-None-Match,1.1 HTTP 各版本演进,If-None-Match,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=If-None-Match；章节=1.1 HTTP 各版本演进
IoT 传感器上报,场景与应用实体,1,IoT 传感器上报,cn.txt,IoT 传感器上报,IoT 传感器上报,2 协议选择原则,IoT 传感器上报,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=IoT 传感器上报；章节=2 协议选择原则
Keep-Alive,机制与技术实体,1,Keep-Alive,cn.txt,Keep-Alive,Keep-Alive,1.1 HTTP 各版本演进 | 1.5 HTTP 常见请求头,Keep-Alive,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Keep-Alive；章节=1.1 HTTP 各版本演进|1.5 HTTP 常见请求头
MAC 协议,协议实体,1,MAC 协议,cn.txt,MAC 协议,MAC 协议,2 各层常见协议,MAC 协议,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=MAC 协议；章节=2 各层常见协议
OSI 七层,模型与体系结构实体,1,OSI 七层,cn.txt,OSI 七层,OSI 七层,全文,OSI 七层,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=OSI 七层；章节=全文
OSI 七层模型,模型与体系结构实体,1,OSI 七层模型,cn.txt,OSI 七层模型,OSI 七层模型,全文,OSI 七层模型,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=OSI 七层模型；章节=全文
PPP,协议实体,1,PPP,cn.txt,PPP,PPP,2 各层常见协议,PPP,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=PPP；章节=2 各层常见协议
Proxy Protocol,机制与技术实体,1,Proxy Protocol,cn.txt,Proxy Protocol,Proxy Protocol,2.2 获取客户端真实 IP,Proxy Protocol,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Proxy Protocol；章节=2.2 获取客户端真实 IP
QPACK,机制与技术实体,1,QPACK,cn.txt,QPACK,QPACK,1.1 HTTP 各版本演进,QPACK,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=QPACK；章节=1.1 HTTP 各版本演进
Range,报文字段与状态实体,1,Range,cn.txt,Range,Range,1.1 HTTP 各版本演进,Range,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Range；章节=1.1 HTTP 各版本演进
SCTP,协议实体,1,SCTP,cn.txt,SCTP,SCTP,2 各层常见协议,SCTP,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SCTP；章节=2 各层常见协议
SLAAC,机制与技术实体,1,SLAAC,cn.txt,SLAAC,SLAAC,1.2 IPv4 与 IPv6 详细对比,SLAAC,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SLAAC；章节=1.2 IPv4 与 IPv6 详细对比
SSL/TLS,机制与技术实体,1,SSL/TLS,cn.txt,SSL/TLS,SSL/TLS,1.2 HTTP 与 HTTPS 区别,SSL/TLS,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SSL/TLS；章节=1.2 HTTP 与 HTTPS 区别
SYN,报文字段与状态实体,1,SYN,cn.txt,SYN,SYN,补充高频面试考点,SYN,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SYN；章节=补充高频面试考点
Set-Cookie,机制与技术实体,1,Set-Cookie,cn.txt,Set-Cookie,Set-Cookie,2.1 Cookie+Session(主流),Set-Cookie,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Set-Cookie；章节=2.1 Cookie+Session(主流)
TCP Options,机制与技术实体,1,TCP Options,cn.txt,TCP Options,TCP Options,2.2 获取客户端真实 IP,TCP Options,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=TCP Options；章节=2.2 获取客户端真实 IP
TCP/IP 四层,模型与体系结构实体,1,TCP/IP 四层,cn.txt,TCP/IP 四层,TCP/IP 四层,全文,TCP/IP 四层,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=TCP/IP 四层；章节=全文
TCP/IP 四层模型,模型与体系结构实体,1,TCP/IP 四层模型,cn.txt,TCP/IP 四层模型,TCP/IP 四层模型,全文,TCP/IP 四层模型,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=TCP/IP 四层模型；章节=全文
TLD 服务器,服务器与网络组件实体,1,TLD 服务器,cn.txt,TLD 服务器,TLD 服务器,5.3 DNS 解析流程,TLD 服务器,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=TLD 服务器；章节=5.3 DNS 解析流程
TLS1.3,机制与技术实体,1,TLS1.3,cn.txt,TLS1.3,TLS1.3,1.1 HTTP 各版本演进,TLS1.3,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=TLS1.3；章节=1.1 HTTP 各版本演进
Token,机制与技术实体,1,Token,cn.txt,Token,Token,全文,Token,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Token；章节=全文
URL 重写,机制与技术实体,1,URL 重写,cn.txt,URL 重写,URL 重写,全文,URL 重写,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=URL 重写；章节=全文
User-Agent,报文字段与状态实体,1,User-Agent,cn.txt,User-Agent,User-Agent,1.5 HTTP 常见请求头,User-Agent,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=User-Agent；章节=1.5 HTTP 常见请求头
Web 浏览,场景与应用实体,1,Web 浏览,cn.txt,Web 浏览,Web 浏览,2 协议选择原则,Web 浏览,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Web 浏览；章节=2 协议选择原则
X-Forwarded-For,机制与技术实体,1,X-Forwarded-For,cn.txt,X-Forwarded-For,X-Forwarded-For,2.2 获取客户端真实 IP,X-Forwarded-For,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=X-Forwarded-For；章节=2.2 获取客户端真实 IP
nslookup,工具与命令实体,1,nslookup,cn.txt,nslookup,nslookup,补充高频面试考点,nslookup,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=nslookup；章节=补充高频面试考点
tracert,工具与命令实体,1,tracert,cn.txt,tracert,tracert,补充高频面试考点,tracert,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=tracert；章节=补充高频面试考点
不可靠传输,概念与特性实体,1,不可靠传输,cn.txt,不可靠传输,不可靠传输,1 TCP 与 UDP 详细区别,不可靠传输,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=不可靠传输；章节=1 TCP 与 UDP 详细区别
以太网,协议实体,1,以太网,cn.txt,以太网,以太网,2 各层常见协议,以太网,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=以太网；章节=2 各层常见协议
全双工,概念与特性实体,1,全双工,cn.txt,全双工,全双工,4.1 WebSocket,全双工,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=全双工；章节=4.1 WebSocket
协同编辑,场景与应用实体,1,协同编辑,cn.txt,协同编辑,协同编辑,4.1 WebSocket,协同编辑,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=协同编辑；章节=4.1 WebSocket
域名解析,地址与标识实体,1,域名解析,cn.txt,域名解析,域名解析,3 基于 TCP/UDP 的应用层协议,域名解析,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=域名解析；章节=3 基于 TCP/UDP 的应用层协议
多播,概念与特性实体,1,多播,cn.txt,多播,多播,1 TCP 与 UDP 详细区别,多播,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=多播；章节=1 TCP 与 UDP 详细区别
实时聊天,场景与应用实体,1,实时聊天,cn.txt,实时聊天,实时聊天,4.1 WebSocket,实时聊天,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=实时聊天；章节=4.1 WebSocket
差错纠正,机制与技术实体,1,差错纠正,cn.txt,差错纠正,差错纠正,1.1 OSI 七层模型(国际标准化组织制定),差错纠正,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=差错纠正；章节=1.1 OSI 七层模型(国际标准化组织制定)
帧封装,机制与技术实体,1,帧封装,cn.txt,帧封装,帧封装,1.2 TCP/IP 四层模型(实际互联网主流模型),帧封装,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=帧封装；章节=1.2 TCP/IP 四层模型(实际互联网主流模型)
广播地址,地址与标识实体,1,广播地址,cn.txt,广播地址,广播地址,3.1 MAC 地址,广播地址,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=广播地址；章节=3.1 MAC 地址
应用层协议,层级结构实体,1,应用层协议,cn.txt,应用层协议,应用层协议,全文,应用层协议,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=应用层协议；章节=全文
弹幕,场景与应用实体,1,弹幕,cn.txt,弹幕,弹幕,4.1 WebSocket,弹幕,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=弹幕；章节=4.1 WebSocket
微服务,概念与特性实体,1,微服务,cn.txt,微服务,微服务,2.3 Token/JWT(无状态认证),微服务,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=微服务；章节=2.3 Token/JWT(无状态认证)
报头,报文字段与状态实体,1,报头,cn.txt,报头,报头,1.2 IPv4 与 IPv6 详细对比,报头,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=报头；章节=1.2 IPv4 与 IPv6 详细对比
无状态地址自动配置,机制与技术实体,1,无状态地址自动配置,cn.txt,无状态地址自动配置,无状态地址自动配置,1.2 IPv4 与 IPv6 详细对比,无状态地址自动配置,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=无状态地址自动配置；章节=1.2 IPv4 与 IPv6 详细对比
无连接,概念与特性实体,1,无连接,cn.txt,无连接,无连接,1 TCP 与 UDP 详细区别,无连接,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=无连接；章节=1 TCP 与 UDP 详细区别
时间同步,场景与应用实体,1,时间同步,cn.txt,时间同步,时间同步,3 基于 TCP/UDP 的应用层协议,时间同步,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=时间同步；章节=3 基于 TCP/UDP 的应用层协议
明文传输,概念与特性实体,1,明文传输,cn.txt,明文传输,明文传输,1.2 HTTP 与 HTTPS 区别,明文传输,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=明文传输；章节=1.2 HTTP 与 HTTPS 区别
有状态,概念与特性实体,1,有状态,cn.txt,有状态,有状态,1 TCP 与 UDP 详细区别,有状态,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=有状态；章节=1 TCP 与 UDP 详细区别
权威 DNS 服务器,服务器与网络组件实体,1,权威 DNS 服务器,cn.txt,权威 DNS 服务器,权威 DNS 服务器,5.2 DNS 服务器层级,权威 DNS 服务器,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=权威 DNS 服务器；章节=5.2 DNS 服务器层级
根 DNS 服务器,服务器与网络组件实体,1,根 DNS 服务器,cn.txt,根 DNS 服务器,根 DNS 服务器,5.2 DNS 服务器层级,根 DNS 服务器,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=根 DNS 服务器；章节=5.2 DNS 服务器层级
物理寻址,机制与技术实体,1,物理寻址,cn.txt,物理寻址,物理寻址,1.1 OSI 七层模型(国际标准化组织制定),物理寻址,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=物理寻址；章节=1.1 OSI 七层模型(国际标准化组织制定)
直播,场景与应用实体,1,直播,cn.txt,直播,直播,2 协议选择原则,直播,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=直播；章节=2 协议选择原则
确认应答 ACK,机制与技术实体,1,确认应答 ACK,cn.txt,确认应答 ACK,确认应答 ACK,1 TCP 与 UDP 详细区别,确认应答 ACK,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=确认应答 ACK；章节=1 TCP 与 UDP 详细区别
私有 IP,地址与标识实体,1,私有 IP,cn.txt,私有 IP,私有 IP,2.3 NAT(网络地址转换),私有 IP,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=私有 IP；章节=2.3 NAT(网络地址转换)
类型 0,版本端口与数值实体,1,类型 0,cn.txt,类型 0,类型 0,4.2 PING 命令,类型 0,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=类型 0；章节=4.2 PING 命令
类型 8,版本端口与数值实体,1,类型 8,cn.txt,类型 8,类型 8,4.2 PING 命令,类型 8,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=类型 8；章节=4.2 PING 命令
缓存机制,概念与特性实体,1,缓存机制,cn.txt,缓存机制,缓存机制,1.1 HTTP 各版本演进,缓存机制,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=缓存机制；章节=1.1 HTTP 各版本演进
网卡,服务器与网络组件实体,1,网卡,cn.txt,网卡,网卡,3.1 MAC 地址,网卡,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=网卡；章节=3.1 MAC 地址
网络分层模型,领域实体,1,网络分层模型,cn.txt,网络分层模型,网络分层模型,全文,网络分层模型,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=网络分层模型；章节=全文
网络地址转换,机制与技术实体,1,网络地址转换,cn.txt,网络地址转换,网络地址转换,全文,网络地址转换,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=网络地址转换；章节=全文
网络基础,领域实体,1,网络基础,cn.txt,网络基础,网络基础,全文,网络基础,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=网络基础；章节=全文
网络管理,场景与应用实体,1,网络管理,cn.txt,网络管理,网络管理,3 基于 TCP/UDP 的应用层协议,网络管理,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=网络管理；章节=3 基于 TCP/UDP 的应用层协议
网络诊断,场景与应用实体,1,网络诊断,cn.txt,网络诊断,网络诊断,4.1 ICMP 协议,网络诊断,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=网络诊断；章节=4.1 ICMP 协议
自治系统,服务器与网络组件实体,1,自治系统,cn.txt,自治系统,自治系统,5 常见路由协议,自治系统,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=自治系统；章节=5 常见路由协议
获取客户端真实 IP,机制与技术实体,1,获取客户端真实 IP,cn.txt,获取客户端真实 IP,获取客户端真实 IP,全文,获取客户端真实 IP,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=获取客户端真实 IP；章节=全文
视频会议,场景与应用实体,1,视频会议,cn.txt,视频会议,视频会议,2 协议选择原则,视频会议,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=视频会议；章节=2 协议选择原则
计算机网络,领域实体,1,计算机网络,cn.txt,计算机网络,计算机网络,全文,计算机网络,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=计算机网络；章节=全文
路由器,服务器与网络组件实体,1,路由器,cn.txt,路由器,路由器,5.3 DNS 解析流程,路由器,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=路由器；章节=5.3 DNS 解析流程
面向字节流,报文字段与状态实体,1,面向字节流,cn.txt,面向字节流,面向字节流,1 TCP 与 UDP 详细区别,面向字节流,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=面向字节流；章节=1 TCP 与 UDP 详细区别
面向报文,报文字段与状态实体,1,面向报文,cn.txt,面向报文,面向报文,1 TCP 与 UDP 详细区别,面向报文,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=面向报文；章节=1 TCP 与 UDP 详细区别
面向连接,概念与特性实体,1,面向连接,cn.txt,面向连接,面向连接,1 TCP 与 UDP 详细区别,面向连接,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=面向连接；章节=1 TCP 与 UDP 详细区别
页面展示,场景与应用实体,1,页面展示,cn.txt,页面展示,页面展示,全文,页面展示,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=页面展示；章节=全文
顶级域服务器,服务器与网络组件实体,1,顶级域服务器,cn.txt,顶级域服务器,顶级域服务器,5.2 DNS 服务器层级,顶级域服务器,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=顶级域服务器；章节=5.2 DNS 服务器层级
首部,报文字段与状态实体,1,首部,cn.txt,首部,首部,1 TCP 与 UDP 详细区别,首部,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=首部；章节=1 TCP 与 UDP 详细区别
