head,relation,tail,head_type,tail_type,confidence,evidence,pattern_names,section_titles,source_files,record_count,source_row_ids,source_relations,conflicting_relations,disambiguation_score,disambiguation_method,disambiguation_basis
分代收集,is_a,GC,JVM 与内存管理实体,JVM 与内存管理实体,0.6360,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",上位包含关系,JVM基础,java.txt,1,183,is_a,,0.5272,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.527, conf=0.636, support=1, cues=!包含,!包括"
分代收集,is_a,垃圾回收,JVM 与内存管理实体,JVM 与内存管理实体,0.6180,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",上位包含关系,JVM基础,java.txt,1,186,is_a,,0.5160,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.516, conf=0.618, support=1, cues=!包含,!包括"
垃圾回收,has_part,分代收集,JVM 与内存管理实体,JVM 与内存管理实体,0.5980,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",整体部分关系,JVM基础,java.txt,1,192,has_part,,0.6721,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.672, conf=0.598, support=1, cues=整体部分,包括"
垃圾回收,has_part,复制,JVM 与内存管理实体,JVM 与内存管理实体,0.6520,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",整体部分关系,JVM基础,java.txt,1,177,has_part,,0.7056,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.706, conf=0.652, support=1, cues=整体部分,包括"
垃圾回收,has_part,标记-整理,JVM 与内存管理实体,JVM 与内存管理实体,0.6340,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",整体部分关系,JVM基础,java.txt,1,184,has_part,,0.6944,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.694, conf=0.634, support=1, cues=整体部分,包括"
垃圾回收,has_part,标记-清除,JVM 与内存管理实体,JVM 与内存管理实体,0.6880,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",整体部分关系,JVM基础,java.txt,1,148,has_part,,0.7279,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.728, conf=0.688, support=1, cues=整体部分,包括"
基本数据类型,has_part,boolean,数据类型实体,数据类型实体,0.5900,基本数据类型包括:byte、short、int、long、float、double、char、boolean,整体部分关系,数据类型,java.txt,1,193,has_part,,0.6671,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.667, conf=0.590, support=1, cues=整体部分,包括"
基本数据类型,has_part,byte,数据类型实体,数据类型实体,0.7720,基本数据类型包括:byte、short、int、long、float、double、char、boolean,枚举结构关系,数据类型,java.txt,1,51,has_part,,0.7800,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.780, conf=0.772, support=1, cues=枚举结构,包括"
基本数据类型,has_part,char,数据类型实体,数据类型实体,0.5900,基本数据类型包括:byte、short、int、long、float、double、char、boolean,整体部分关系,数据类型,java.txt,1,194,has_part,,0.6671,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.667, conf=0.590, support=1, cues=整体部分,包括"
基本数据类型,has_part,double,数据类型实体,数据类型实体,0.6160,基本数据类型包括:byte、short、int、long、float、double、char、boolean,整体部分关系,数据类型,java.txt,1,188,has_part,,0.6833,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.683, conf=0.616, support=1, cues=整体部分,包括"
基本数据类型,has_part,float,数据类型实体,数据类型实体,0.6520,基本数据类型包括:byte、short、int、long、float、double、char、boolean,枚举结构关系,数据类型,java.txt,1,178,has_part,,0.7056,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.706, conf=0.652, support=1, cues=枚举结构,包括"
基本数据类型,has_part,int,数据类型实体,数据类型实体,0.7060,基本数据类型包括:byte、short、int、long、float、double、char、boolean,枚举结构关系,数据类型,java.txt,1,129,has_part,,0.7391,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.739, conf=0.706, support=1, cues=枚举结构,包括"
基本数据类型,has_part,long,数据类型实体,数据类型实体,0.6820,基本数据类型包括:byte、short、int、long、float、double、char、boolean,枚举结构关系,数据类型,java.txt,1,156,has_part,,0.7242,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.724, conf=0.682, support=1, cues=枚举结构,包括"
基本数据类型,has_part,short,数据类型实体,数据类型实体,0.7420,基本数据类型包括:byte、short、int、long、float、double、char、boolean,枚举结构关系,数据类型,java.txt,1,90,has_part,,0.7614,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.761, conf=0.742, support=1, cues=枚举结构,包括"
复制,is_a,GC,JVM 与内存管理实体,JVM 与内存管理实体,0.6900,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",上位包含关系,JVM基础,java.txt,1,145,is_a,,0.5606,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.561, conf=0.690, support=1, cues=!包含,!包括"
复制,is_a,垃圾回收,JVM 与内存管理实体,JVM 与内存管理实体,0.6720,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",上位包含关系,JVM基础,java.txt,1,160,is_a,,0.5495,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.549, conf=0.672, support=1, cues=!包含,!包括"
多态的表现形式,has_part,子类对象,面向对象核心实体,数据类型实体,0.7680,多态的表现形式:父类引用指向子类对象、接口引用指向实现类对象,枚举结构关系,继承与多态,java.txt,1,54,has_part,,0.7614,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.761, conf=0.768, support=1, cues=枚举结构"
多态的表现形式,has_part,实现类对象,面向对象核心实体,数据类型实体,0.7020,多态的表现形式:父类引用指向子类对象、接口引用指向实现类对象,枚举结构关系,继承与多态,java.txt,1,132,has_part,,0.7205,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.720, conf=0.702, support=1, cues=枚举结构"
多态的表现形式,has_part,接口引用,面向对象核心实体,数据类型实体,0.7380,多态的表现形式:父类引用指向子类对象、接口引用指向实现类对象,枚举结构关系,继承与多态,java.txt,1,95,has_part,,0.7428,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.743, conf=0.738, support=1, cues=枚举结构"
多态的表现形式,has_part,父类引用,面向对象核心实体,数据类型实体,0.8040,多态的表现形式:父类引用指向子类对象、接口引用指向实现类对象,枚举结构关系,继承与多态,java.txt,1,16,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
实例,is_a,abstract,面向对象核心实体,关键字与修饰符实体,0.7160,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",上位包含关系,抽象类与接口,java.txt,1,120,is_a,,0.6044,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.604, conf=0.716, support=1, cues=!包含"
实例,is_a,抽象类,面向对象核心实体,数据类型实体,0.6500,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",上位包含关系,抽象类与接口,java.txt,1,180,is_a,,0.5634,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.563, conf=0.650, support=1, cues=!包含"
实例变量,is_a,变量,变量与成员实体,变量与成员实体,0.7380,变量分为局部变量、成员变量(实例变量)和静态变量(类变量),上位包含关系,变量与运算符,java.txt,1,96,is_a,,0.6180,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.618, conf=0.738, support=1, cues=!包含"
对象,has_part,getClass,面向对象核心实体,领域实体,0.7140,"获取Class对象的方式:类名.class、对象.getClass()、Class.forName(""全限定名"")",枚举结构关系,反射,java.txt,1,122,has_part,,0.7279,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.728, conf=0.714, support=1, cues=枚举结构"
对象,has_part,类名.class,面向对象核心实体,数据类型实体,0.7860,"获取Class对象的方式:类名.class、对象.getClass()、Class.forName(""全限定名"")",枚举结构关系,反射,java.txt,1,37,has_part,,0.7726,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.773, conf=0.786, support=1, cues=枚举结构"
对象,is_a,实例,面向对象核心实体,面向对象核心实体,0.8420,"类(Class)和对象(Object)的关系:类是对象的模板,对象是类的实例",上下位关系,面向对象基础,java.txt,1,2,is_a,,0.8113,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.811, conf=0.842, support=1, cues=上下位"
局部变量,is_a,变量,变量与成员实体,变量与成员实体,0.7980,变量分为局部变量、成员变量(实例变量)和静态变量(类变量),上位包含关系,变量与运算符,java.txt,1,29,is_a,,0.6552,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.655, conf=0.798, support=1, cues=!包含"
引用数据类型,has_part,接口,数据类型实体,数据类型实体,0.7600,引用数据类型包括:类、接口、数组、枚举、注解,枚举结构关系,数据类型,java.txt,1,69,has_part,,0.7725,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.773, conf=0.760, support=1, cues=枚举结构,包括"
引用数据类型,has_part,数组,数据类型实体,数据类型实体,0.7420,引用数据类型包括:类、接口、数组、枚举、注解,枚举结构关系,数据类型,java.txt,1,91,has_part,,0.7614,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.761, conf=0.742, support=1, cues=枚举结构,包括"
引用数据类型,has_part,枚举,数据类型实体,数据类型实体,0.7240,引用数据类型包括:类、接口、数组、枚举、注解,枚举结构关系,数据类型,java.txt,1,112,has_part,,0.7502,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.750, conf=0.724, support=1, cues=枚举结构,包括"
引用数据类型,has_part,注解,数据类型实体,领域实体,0.7260,引用数据类型包括:类、接口、数组、枚举、注解,枚举结构关系,数据类型,java.txt,1,109,has_part,,0.7515,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.751, conf=0.726, support=1, cues=枚举结构,包括"
循环结构,has_part,do-while,流程控制实体,流程控制实体,0.7240,循环结构:for、while、do-while,枚举结构关系,流程控制,java.txt,1,113,has_part,,0.7341,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.734, conf=0.724, support=1, cues=枚举结构"
循环结构,has_part,for,流程控制实体,流程控制实体,0.7840,循环结构:for、while、do-while,枚举结构关系,流程控制,java.txt,1,40,has_part,,0.7713,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.771, conf=0.784, support=1, cues=枚举结构"
循环结构,has_part,while,流程控制实体,流程控制实体,0.7600,循环结构:for、while、do-while,枚举结构关系,流程控制,java.txt,1,70,has_part,,0.7564,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.756, conf=0.760, support=1, cues=枚举结构"
成员变量,is_a,变量,变量与成员实体,变量与成员实体,0.7680,变量分为局部变量、成员变量(实例变量)和静态变量(类变量),上位包含关系,变量与运算符,java.txt,1,55,is_a,,0.6366,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.637, conf=0.768, support=1, cues=!包含"
抽象方法,is_a,abstract,抽象类与接口实体,关键字与修饰符实体,0.7880,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",上位包含关系,抽象类与接口,java.txt,1,36,is_a,,0.6490,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.649, conf=0.788, support=1, cues=!包含"
抽象方法,is_a,抽象类,抽象类与接口实体,数据类型实体,0.7220,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",上位包含关系,抽象类与接口,java.txt,1,114,is_a,,0.6081,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.608, conf=0.722, support=1, cues=!包含"
抽象类,has_part,abstract,数据类型实体,关键字与修饰符实体,0.7920,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",枚举结构关系,抽象类与接口,java.txt,1,33,has_part,,0.7924,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.792, conf=0.792, support=1, cues=枚举结构,包含"
抽象类,has_part,具体方法,数据类型实体,抽象类与接口实体,0.6720,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",枚举结构关系,抽象类与接口,java.txt,1,161,has_part,,0.7180,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.718, conf=0.672, support=1, cues=枚举结构,包含"
抽象类,has_part,实例,数据类型实体,面向对象核心实体,0.6300,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",整体部分关系,抽象类与接口,java.txt,1,185,has_part,,0.6919,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.692, conf=0.630, support=1, cues=整体部分,包含"
抽象类,has_part,抽象方法,数据类型实体,抽象类与接口实体,0.7020,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",枚举结构关系,抽象类与接口,java.txt,1,133,has_part,,0.7366,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.737, conf=0.702, support=1, cues=枚举结构,包含"
接口,has_part,List,数据类型实体,集合框架实体,0.8040,Collection接口的子接口:List(有序可重复)、Set(无序不重复)、Queue(队列),枚举结构关系,集合框架,java.txt,1,17,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
接口,has_part,Queue,数据类型实体,集合框架实体,0.6660,Collection接口的子接口:List(有序可重复)、Set(无序不重复)、Queue(队列),枚举结构关系,集合框架,java.txt,1,167,has_part,,0.6982,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.698, conf=0.666, support=1, cues=枚举结构"
接口,has_part,ReentrantLock,数据类型实体,线程与并发实体,0.8040,"Lock接口:ReentrantLock,提供更灵活的锁操作(tryLock、lockInterruptibly等)",枚举结构关系,线程与并发,java.txt,1,18,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
接口,has_part,Set,数据类型实体,集合框架实体,0.7320,Collection接口的子接口:List(有序可重复)、Set(无序不重复)、Queue(队列),枚举结构关系,集合框架,java.txt,1,102,has_part,,0.7391,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.739, conf=0.732, support=1, cues=枚举结构"
接口,has_part,实例变量,数据类型实体,变量与成员实体,0.6660,"抽象类和接口的区别:抽象类可以有状态(成员变量),接口不能有实例变量",枚举结构关系,抽象类与接口,java.txt,1,168,has_part,,0.6982,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.698, conf=0.666, support=1, cues=枚举结构"
接口,has_part,成员变量,数据类型实体,变量与成员实体,0.7320,"抽象类和接口的区别:抽象类可以有状态(成员变量),接口不能有实例变量",枚举结构关系,抽象类与接口,java.txt,1,103,has_part,,0.7391,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.739, conf=0.732, support=1, cues=枚举结构"
接口,implemented_by,抽象类,数据类型实体,数据类型实体,0.8220,"一个类只能继承一个抽象类,但可以实现多个接口",实现关系,抽象类与接口,java.txt,1,11 | 59,implemented_by | has_part,has_part,0.8130,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"implemented_by: score=0.813, conf=0.822, support=1, cues=实现关系,实现；has_part: score=0.760, conf=0.766, support=1, cues=枚举结构"
接口,is_a,Java,数据类型实体,领域实体,0.7360,"接口:所有方法默认是public abstract(Java 8后可以有默认方法和静态方法),字段默认是public static final",上下位关系,抽象类与接口,java.txt,1,98 | 166,is_a | has_part,has_part,0.7456,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.746, conf=0.736, support=1, cues=上下位；has_part: score=0.698, conf=0.666, support=1, cues=枚举结构"
接口,is_a,abstract,数据类型实体,关键字与修饰符实体,0.7900,"接口:所有方法默认是public abstract(Java 8后可以有默认方法和静态方法),字段默认是public static final",上下位关系,抽象类与接口,java.txt,1,35 | 116,is_a | has_part,has_part,0.7790,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.779, conf=0.790, support=1, cues=上下位；has_part: score=0.732, conf=0.720, support=1, cues=枚举结构"
接口,is_a,public,数据类型实体,关键字与修饰符实体,0.8320,"接口:所有方法默认是public abstract(Java 8后可以有默认方法和静态方法),字段默认是public static final",上下位关系,抽象类与接口,java.txt,1,7 | 63,is_a | has_part,has_part,0.8051,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.805, conf=0.832, support=1, cues=上下位；has_part: score=0.758, conf=0.762, support=1, cues=枚举结构"
接口,is_a,引用数据类型,数据类型实体,数据类型实体,0.7800,引用数据类型包括:类、接口、数组、枚举、注解,上位包含关系,数据类型,java.txt,1,46,is_a,,0.6164,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.616, conf=0.780, support=1, cues=!包含,!包括"
接口,is_a,默认方法,数据类型实体,抽象类与接口实体,0.6800,"接口:所有方法默认是public abstract(Java 8后可以有默认方法和静态方法),字段默认是public static final",上下位关系,抽象类与接口,java.txt,1,158,is_a,,0.7108,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.711, conf=0.680, support=1, cues=上下位"
数据类型,has_part,基本数据类型,数据类型实体,数据类型实体,0.7840,Java有两种数据类型:基本数据类型和引用数据类型,枚举结构关系,数据类型,java.txt,1,41,has_part,,0.7713,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.771, conf=0.784, support=1, cues=枚举结构"
数据类型,has_part,引用数据类型,数据类型实体,数据类型实体,0.7420,Java有两种数据类型:基本数据类型和引用数据类型,枚举结构关系,数据类型,java.txt,1,92,has_part,,0.7453,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.745, conf=0.742, support=1, cues=枚举结构"
数组,is_a,引用数据类型,数据类型实体,数据类型实体,0.7620,引用数据类型包括:类、接口、数组、枚举、注解,上位包含关系,数据类型,java.txt,1,64,is_a,,0.6053,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.605, conf=0.762, support=1, cues=!包含,!包括"
数组的创建,has_part,int,数据类型实体,数据类型实体,0.7600,"数组的创建:new int[10] 或 {1,2,3}",枚举结构关系,数组,java.txt,1,71,has_part,,0.7564,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.756, conf=0.760, support=1, cues=枚举结构"
数组的创建,has_part,new,数据类型实体,关键字与修饰符实体,0.8040,"数组的创建:new int[10] 或 {1,2,3}",枚举结构关系,数组,java.txt,1,19,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
条件分支,has_part,if-else,流程控制实体,流程控制实体,0.7840,条件分支:if-else、switch-case,枚举结构关系,流程控制,java.txt,1,42,has_part,,0.7713,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.771, conf=0.784, support=1, cues=枚举结构"
条件分支,has_part,switch-case,流程控制实体,流程控制实体,0.7360,条件分支:if-else、switch-case,枚举结构关系,流程控制,java.txt,1,99,has_part,,0.7416,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.742, conf=0.736, support=1, cues=枚举结构"
构造方法,used_for,初始化,面向对象核心实体,JVM 与内存管理实体,0.7760,"构造方法:与类同名,没有返回值,用于初始化对象",用途关系,面向对象基础,java.txt,1,47,used_for,,0.7765,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.776, conf=0.776, support=1, cues=用途,用于"
构造方法,used_for,对象,面向对象核心实体,面向对象核心实体,0.7380,"构造方法:与类同名,没有返回值,用于初始化对象",用途关系,面向对象基础,java.txt,1,97,used_for,,0.7529,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.753, conf=0.738, support=1, cues=用途,用于"
枚举,is_a,引用数据类型,数据类型实体,数据类型实体,0.7440,引用数据类型包括:类、接口、数组、枚举、注解,上位包含关系,数据类型,java.txt,1,85,is_a,,0.5941,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.594, conf=0.744, support=1, cues=!包含,!包括"
标记-整理,is_a,GC,JVM 与内存管理实体,JVM 与内存管理实体,0.6720,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",上位包含关系,JVM基础,java.txt,1,162,is_a,,0.5495,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.549, conf=0.672, support=1, cues=!包含,!包括"
标记-整理,is_a,垃圾回收,JVM 与内存管理实体,JVM 与内存管理实体,0.6540,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",上位包含关系,JVM基础,java.txt,1,173,is_a,,0.5383,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.538, conf=0.654, support=1, cues=!包含,!包括"
标记-清除,is_a,GC,JVM 与内存管理实体,JVM 与内存管理实体,0.7260,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",上位包含关系,JVM基础,java.txt,1,110,is_a,,0.5830,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.583, conf=0.726, support=1, cues=!包含,!包括"
标记-清除,is_a,垃圾回收,JVM 与内存管理实体,JVM 与内存管理实体,0.7080,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",上位包含关系,JVM基础,java.txt,1,126,is_a,,0.5718,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.572, conf=0.708, support=1, cues=!包含,!包括"
核心类,has_part,Class,数据类型实体,面向对象核心实体,0.8040,核心类:Class、Method、Field、Constructor,枚举结构关系,反射,java.txt,1,20,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
核心类,has_part,Constructor,数据类型实体,反射实体,0.6900,核心类:Class、Method、Field、Constructor,枚举结构关系,反射,java.txt,1,146,has_part,,0.7130,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.713, conf=0.690, support=1, cues=枚举结构"
核心类,has_part,Field,数据类型实体,反射实体,0.7260,核心类:Class、Method、Field、Constructor,枚举结构关系,反射,java.txt,1,111,has_part,,0.7354,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.735, conf=0.726, support=1, cues=枚举结构"
核心类,has_part,Method,数据类型实体,反射实体,0.7680,核心类:Class、Method、Field、Constructor,枚举结构关系,反射,java.txt,1,56,has_part,,0.7614,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.761, conf=0.768, support=1, cues=枚举结构"
注解,has_part,@Deprecated,领域实体,注解实体,0.7440,内置注解:@Override、@Deprecated、@SuppressWarnings、@FunctionalInterface,枚举结构关系,注解,java.txt,1,86,has_part,,0.7465,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.747, conf=0.744, support=1, cues=枚举结构"
注解,has_part,@Documented,领域实体,注解实体,0.6840,元注解(用于注解的注解):@Retention、@Target、@Documented、@Inherited,枚举结构关系,注解,java.txt,1,152,has_part,,0.6817,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.682, conf=0.684, support=1, cues=枚举结构,!用于"
注解,has_part,@Override,领域实体,注解实体,0.8040,内置注解:@Override、@Deprecated、@SuppressWarnings、@FunctionalInterface,枚举结构关系,注解,java.txt,1,21,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
注解,has_part,@Retention,领域实体,注解实体,0.7980,元注解(用于注解的注解):@Retention、@Target、@Documented、@Inherited,枚举结构关系,注解,java.txt,1,30,has_part,,0.7524,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.752, conf=0.798, support=1, cues=枚举结构,!用于"
注解,has_part,@SuppressWarnings,领域实体,注解实体,0.6720,内置注解:@Override、@Deprecated、@SuppressWarnings、@FunctionalInterface,枚举结构关系,注解,java.txt,1,163,has_part,,0.7019,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.702, conf=0.672, support=1, cues=枚举结构"
注解,has_part,@Target,领域实体,注解实体,0.7320,元注解(用于注解的注解):@Retention、@Target、@Documented、@Inherited,枚举结构关系,注解,java.txt,1,104,has_part,,0.7115,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.711, conf=0.732, support=1, cues=枚举结构,!用于"
注解,is_a,引用数据类型,领域实体,数据类型实体,0.7460,引用数据类型包括:类、接口、数组、枚举、注解,上位包含关系,数据类型,java.txt,1,83,is_a,,0.5954,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.595, conf=0.746, support=1, cues=!包含,!包括"
类加载器,has_part,Bootstrap ClassLoader,数据类型实体,JVM 与内存管理实体,0.8040,"类加载器:Bootstrap ClassLoader、Extension ClassLoader、Application ClassLoader,双亲委派模型",枚举结构关系,JVM基础,java.txt,1,22,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
类加载器,has_part,Extension ClassLoader,数据类型实体,JVM 与内存管理实体,0.6720,"类加载器:Bootstrap ClassLoader、Extension ClassLoader、Application ClassLoader,双亲委派模型",枚举结构关系,JVM基础,java.txt,1,164,has_part,,0.7019,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.702, conf=0.672, support=1, cues=枚举结构"
类加载机制,has_part,准备,数据类型实体,JVM 与内存管理实体,0.7680,类加载机制:加载、验证、准备、解析、初始化,枚举结构关系,JVM基础,java.txt,1,57,has_part,,0.7614,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.761, conf=0.768, support=1, cues=枚举结构"
类加载机制,has_part,初始化,数据类型实体,JVM 与内存管理实体,0.7320,类加载机制:加载、验证、准备、解析、初始化,枚举结构关系,JVM基础,java.txt,1,105,has_part,,0.7391,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.739, conf=0.732, support=1, cues=枚举结构"
类加载机制,has_part,加载,数据类型实体,JVM 与内存管理实体,0.8040,类加载机制:加载、验证、准备、解析、初始化,枚举结构关系,JVM基础,java.txt,1,23,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
类加载机制,has_part,解析,数据类型实体,JVM 与内存管理实体,0.7500,类加载机制:加载、验证、准备、解析、初始化,枚举结构关系,JVM基础,java.txt,1,78,has_part,,0.7502,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.750, conf=0.750, support=1, cues=枚举结构"
类加载机制,has_part,验证,数据类型实体,JVM 与内存管理实体,0.7860,类加载机制:加载、验证、准备、解析、初始化,枚举结构关系,JVM基础,java.txt,1,38,has_part,,0.7726,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.773, conf=0.786, support=1, cues=枚举结构"
类变量,is_a,变量,数据类型实体,变量与成员实体,0.6920,变量分为局部变量、成员变量(实例变量)和静态变量(类变量),上位包含关系,变量与运算符,java.txt,1,142,is_a,,0.5895,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.589, conf=0.692, support=1, cues=!包含"
