input_file,input_row_id,original_head,original_relation,original_tail,canonical_head,canonical_relation,canonical_tail,kept_relation,decision,canonicalization_actions,candidate_relations,winner_score,runner_up_score,score_margin,basis,evidence
data_structure.csv,94,删除,is_a,链式存储结构,删除,is_a,链式存储结构,is_a,kept,,is_a,0.6944,,,"is_a: score=0.694, conf=0.698, support=1, cues=是一种,!包含","链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景"
data_structure.csv,95,队列,used_for,缓冲区管理,队列,used_for,缓冲区管理,used_for,kept,,used_for | is_a,0.7442,0.7229,0.0213,"used_for: score=0.744, conf=0.698, support=1, cues=用途,用于,常用于；is_a: score=0.723, conf=0.718, support=1, cues=上下位,是一种,!用于","队列是一种先进先出(FIFO)的数据结构,常用于任务调度和缓冲区管理"
data_structure.csv,96,哈希表,implemented_by,队列,哈希表,implemented_by,队列,implemented_by,kept,,implemented_by,0.7073,,,"implemented_by: score=0.707, conf=0.696, support=1, cues=实现关系,实现,!用于","例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统"
data_structure.csv,97,链式存储结构,has_part,插入,链式存储结构,has_part,插入,has_part,kept,,has_part,0.7329,,,"has_part: score=0.733, conf=0.696, support=1, cues=整体部分,包含","链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景"
data_structure.csv,98,线性结构,is_a,队列,线性结构,is_a,队列,is_a,kept,,is_a | has_part,0.6919,0.6882,0.0037,"is_a: score=0.692, conf=0.694, support=1, cues=上下位,!包括；has_part: score=0.688, conf=0.624, support=1, cues=整体部分,包括；low_margin=0.004","线性结构是指数据元素之间存在一对一关系的结构,主要包括数组、链表、栈和队列"
data_structure.csv,99,链表,is_a,删除,链表,is_a,删除,is_a,kept,,is_a | has_part,0.7080,0.6882,0.0198,"is_a: score=0.708, conf=0.694, support=1, cues=上下位,是一种,!包含；has_part: score=0.688, conf=0.624, support=1, cues=整体部分,包含","链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景"
data_structure.csv,100,数组,is_a,线性结构,数组,is_a,线性结构,is_a,kept,,is_a,0.5619,,,"is_a: score=0.562, conf=0.692, support=1, cues=!包含,!包括","线性结构是指数据元素之间存在一对一关系的结构,主要包括数组、链表、栈和队列"
data_structure.csv,101,括号匹配问题,used_for,建模网络关系,括号匹配问题,used_for,建模网络关系,used_for,kept,,used_for,0.7231,,,"used_for: score=0.723, conf=0.690, support=1, cues=用途,用于","例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统"
data_structure.csv,102,链表,has_part,指针域,链表,has_part,指针域,is_a,relation_conflict_resolved,,is_a | has_part,0.7489,0.7291,0.0198,"is_a: score=0.749, conf=0.760, support=1, cues=上下位,是一种,!包含；has_part: score=0.729, conf=0.690, support=1, cues=整体部分,包含","链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景"
data_structure.csv,103,空间效率较高,is_a,误判率,空间效率较高,is_a,误判率,used_for,relation_conflict_resolved,,used_for | is_a,0.7045,0.6993,0.0052,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于；is_a: score=0.699, conf=0.680, support=1, cues=上下位,是一种,!用于；low_margin=0.005","布隆过滤器是一种空间效率较高的概率型数据结构,用于判断元素是否存在于集合中,但存在一定的误判率"
data_structure.csv,104,链式存储结构,has_part,删除,链式存储结构,has_part,删除,has_part,kept,,has_part,0.7217,,,"has_part: score=0.722, conf=0.678, support=1, cues=整体部分,包含","链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景"
data_structure.csv,105,链表,is_a,线性结构,链表,is_a,线性结构,is_a,kept,,is_a,0.5507,,,"is_a: score=0.551, conf=0.674, support=1, cues=!包含,!包括","线性结构是指数据元素之间存在一对一关系的结构,主要包括数组、链表、栈和队列"
data_structure.csv,106,线性结构,has_part,数组,线性结构,has_part,数组,is_a,relation_conflict_resolved,,is_a | has_part,0.7217,0.7180,0.0037,"is_a: score=0.722, conf=0.742, support=1, cues=上下位,!包括；has_part: score=0.718, conf=0.672, support=1, cues=整体部分,包括；low_margin=0.004","线性结构是指数据元素之间存在一对一关系的结构,主要包括数组、链表、栈和队列"
data_structure.csv,107,缓存系统,implemented_by,括号匹配问题,缓存系统,implemented_by,括号匹配问题,implemented_by,kept,,implemented_by,0.6911,,,"implemented_by: score=0.691, conf=0.670, support=1, cues=实现关系,实现,!用于","例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统"
data_structure.csv,108,括号匹配问题,used_for,哈希表,括号匹配问题,used_for,哈希表,used_for,kept,,used_for,0.7095,,,"used_for: score=0.709, conf=0.668, support=1, cues=用途,用于","例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统"
data_structure.csv,109,队列,used_for,哈希表,队列,used_for,哈希表,used_for,kept,,used_for,0.7083,,,"used_for: score=0.708, conf=0.666, support=1, cues=用途,用于","例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统"
data_structure.csv,110,插入,is_a,链表,插入,is_a,链表,is_a,kept,,is_a,0.6721,,,"is_a: score=0.672, conf=0.662, support=1, cues=是一种,!包含","链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景"
data_structure.csv,111,布隆过滤器,used_for,误判率,布隆过滤器,used_for,误判率,used_for,kept,,used_for,0.7045,,,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于","布隆过滤器是一种空间效率较高的概率型数据结构,用于判断元素是否存在于集合中,但存在一定的误判率"
data_structure.csv,112,空间效率较高,used_for,误判率,空间效率较高,used_for,误判率,used_for,kept,,used_for | is_a,0.7045,0.6993,0.0052,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于；is_a: score=0.699, conf=0.680, support=1, cues=上下位,是一种,!用于；low_margin=0.005","布隆过滤器是一种空间效率较高的概率型数据结构,用于判断元素是否存在于集合中,但存在一定的误判率"
data_structure.csv,113,队列,used_for,缓存系统,队列,used_for,缓存系统,used_for,kept,,used_for,0.7045,,,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于","例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统"
data_structure.csv,114,线性结构,has_part,链表,线性结构,has_part,链表,is_a,relation_conflict_resolved,,is_a | has_part,0.7105,0.7068,0.0037,"is_a: score=0.711, conf=0.724, support=1, cues=上下位,!包括；has_part: score=0.707, conf=0.654, support=1, cues=整体部分,包括；low_margin=0.004","线性结构是指数据元素之间存在一对一关系的结构,主要包括数组、链表、栈和队列"
data_structure.csv,115,删除,is_a,链表,删除,is_a,链表,is_a,kept,,is_a,0.6609,,,"is_a: score=0.661, conf=0.644, support=1, cues=是一种,!包含","链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景"
data_structure.csv,116,队列,is_a,线性结构,队列,is_a,线性结构,is_a,kept,,is_a,0.5321,,,"is_a: score=0.532, conf=0.644, support=1, cues=!包含,!包括","线性结构是指数据元素之间存在一对一关系的结构,主要包括数组、链表、栈和队列"
data_structure.csv,117,链表,has_part,插入,链表,has_part,插入,is_a,relation_conflict_resolved,,is_a | has_part,0.7192,0.6994,0.0198,"is_a: score=0.719, conf=0.712, support=1, cues=上下位,是一种,!包含；has_part: score=0.699, conf=0.642, support=1, cues=整体部分,包含","链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景"
data_structure.csv,118,括号匹配问题,used_for,缓存系统,括号匹配问题,used_for,缓存系统,used_for,kept,,used_for,0.6921,,,"used_for: score=0.692, conf=0.640, support=1, cues=用途,用于","例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统"
data_structure.csv,119,线性结构,has_part,队列,线性结构,has_part,队列,is_a,relation_conflict_resolved,,is_a | has_part,0.6919,0.6882,0.0037,"is_a: score=0.692, conf=0.694, support=1, cues=上下位,!包括；has_part: score=0.688, conf=0.624, support=1, cues=整体部分,包括；low_margin=0.004","线性结构是指数据元素之间存在一对一关系的结构,主要包括数组、链表、栈和队列"
data_structure.csv,120,链表,has_part,删除,链表,has_part,删除,is_a,relation_conflict_resolved,,is_a | has_part,0.7080,0.6882,0.0198,"is_a: score=0.708, conf=0.694, support=1, cues=上下位,是一种,!包含；has_part: score=0.688, conf=0.624, support=1, cues=整体部分,包含","链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景"
