head,relation,tail,head_type,tail_type,confidence,evidence,pattern_names,section_titles,source_files,record_count,source_row_ids,source_relations,conflicting_relations,disambiguation_score,disambiguation_method,disambiguation_basis
节点,has_part,指针域,存储与组成相关实体,存储与组成相关实体,0.7540,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",整体部分关系,全文,data_structure.txt,1,59,has_part,,0.7688,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.769, conf=0.754, support=1, cues=整体部分,包含"
节点,has_part,插入,存储与组成相关实体,算法与操作实体,0.7260,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",整体部分关系,全文,data_structure.txt,1,82,has_part,,0.7515,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.751, conf=0.726, support=1, cues=整体部分,包含"
链地址法,is_a,哈希冲突,冲突处理方法实体,存储与组成相关实体,0.7820,"为了解决哈希冲突,常用的方法包括链地址法和开放寻址法",上位包含关系,全文,data_structure.txt,1,42,is_a,,0.6177,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.618, conf=0.782, support=1, cues=!包含,!包括"
链式存储结构,has_part,删除,存储与组成相关实体,算法与操作实体,0.6780,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",整体部分关系,全文,data_structure.txt,1,104,has_part,,0.7217,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.722, conf=0.678, support=1, cues=整体部分,包含"
链式存储结构,has_part,指针域,存储与组成相关实体,存储与组成相关实体,0.7240,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",整体部分关系,全文,data_structure.txt,1,84,has_part,,0.7502,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.750, conf=0.724, support=1, cues=整体部分,包含"
链式存储结构,has_part,插入,存储与组成相关实体,算法与操作实体,0.6960,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",整体部分关系,全文,data_structure.txt,1,97,has_part,,0.7329,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.733, conf=0.696, support=1, cues=整体部分,包含"
链式存储结构,has_part,数据域,存储与组成相关实体,存储与组成相关实体,0.7480,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",整体部分关系,全文,data_structure.txt,1,63,has_part,,0.7651,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.765, conf=0.748, support=1, cues=整体部分,包含"
链表,is_a,删除,具体数据结构实体,算法与操作实体,0.6940,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",上下位关系,全文,data_structure.txt,1,99 | 120,is_a | has_part,has_part,0.7080,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.708, conf=0.694, support=1, cues=上下位,是一种,!包含；has_part: score=0.688, conf=0.624, support=1, cues=整体部分,包含"
链表,is_a,指针域,具体数据结构实体,存储与组成相关实体,0.7600,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",上下位关系,全文,data_structure.txt,1,56 | 102,is_a | has_part,has_part,0.7489,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.749, conf=0.760, support=1, cues=上下位,是一种,!包含；has_part: score=0.729, conf=0.690, support=1, cues=整体部分,包含"
链表,is_a,插入,具体数据结构实体,算法与操作实体,0.7120,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",上下位关系,全文,data_structure.txt,1,89 | 117,is_a | has_part,has_part,0.7192,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.719, conf=0.712, support=1, cues=上下位,是一种,!包含；has_part: score=0.699, conf=0.642, support=1, cues=整体部分,包含"
链表,is_a,数据域,具体数据结构实体,存储与组成相关实体,0.7840,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",上下位关系,全文,data_structure.txt,1,39 | 88,is_a | has_part,has_part,0.7638,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.764, conf=0.784, support=1, cues=上下位,是一种,!包含；has_part: score=0.744, conf=0.714, support=1, cues=整体部分,包含"
链表,is_a,线性结构,具体数据结构实体,结构分类实体,0.6740,"线性结构是指数据元素之间存在一对一关系的结构,主要包括数组、链表、栈和队列",上位包含关系,全文,data_structure.txt,1,105,is_a,,0.5507,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.551, conf=0.674, support=1, cues=!包含,!包括"
链表,is_a,节点,具体数据结构实体,存储与组成相关实体,0.8080,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",上下位关系,全文,data_structure.txt,1,26,is_a,,0.7787,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.779, conf=0.808, support=1, cues=上下位,是一种,!包含"
链表,is_a,链式存储结构,具体数据结构实体,存储与组成相关实体,0.8620,"链表是一种链式存储结构,每个节点包含数据域和指针域,适合频繁插入和删除的场景",上下位关系,全文,data_structure.txt,1,2,is_a,,0.8122,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.812, conf=0.862, support=1, cues=上下位,是一种,!包含"
队列,is_a,FIFO,具体数据结构实体,性质与规则实体,0.8320,"队列是一种先进先出(FIFO)的数据结构,常用于任务调度和缓冲区管理",上下位关系,全文,data_structure.txt,1,14,is_a,,0.7936,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.794, conf=0.832, support=1, cues=上下位,是一种,!用于"
队列,is_a,先进先出,具体数据结构实体,性质与规则实体,0.8620,"队列是一种先进先出(FIFO)的数据结构,常用于任务调度和缓冲区管理",上下位关系,全文,data_structure.txt,1,3,is_a,,0.8122,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.812, conf=0.862, support=1, cues=上下位,是一种,!用于"
队列,is_a,数据结构,具体数据结构实体,领域实体,0.7960,"队列是一种先进先出(FIFO)的数据结构,常用于任务调度和缓冲区管理",上下位关系,全文,data_structure.txt,1,33,is_a,,0.7713,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.771, conf=0.796, support=1, cues=上下位,是一种,!用于"
队列,is_a,线性结构,具体数据结构实体,结构分类实体,0.6440,"线性结构是指数据元素之间存在一对一关系的结构,主要包括数组、链表、栈和队列",上位包含关系,全文,data_structure.txt,1,116,is_a,,0.5321,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.532, conf=0.644, support=1, cues=!包含,!包括"
队列,used_for,任务调度,具体数据结构实体,应用场景实体,0.7280,"队列是一种先进先出(FIFO)的数据结构,常用于任务调度和缓冲区管理",用途关系,全文,data_structure.txt,1,64 | 80,is_a | used_for,is_a,0.7628,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.763, conf=0.728, support=1, cues=用途,用于,常用于；is_a: score=0.741, conf=0.748, support=1, cues=上下位,是一种,!用于"
队列,used_for,优先队列,具体数据结构实体,具体数据结构实体,0.7560,"例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统",用途关系,全文,data_structure.txt,1,58,used_for,,0.7641,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.764, conf=0.756, support=1, cues=用途,用于"
队列,used_for,哈希表,具体数据结构实体,具体数据结构实体,0.6660,"例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统",用途关系,全文,data_structure.txt,1,109,used_for,,0.7083,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.708, conf=0.666, support=1, cues=用途,用于"
队列,used_for,广度优先搜索,具体数据结构实体,算法与操作实体,0.8480,"例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统",用途关系,全文,data_structure.txt,1,7,used_for,,0.8211,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.821, conf=0.848, support=1, cues=用途,用于"
队列,used_for,建模网络关系,具体数据结构实体,应用场景实体,0.7280,"例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统",用途关系,全文,data_structure.txt,1,81,used_for,,0.7467,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.747, conf=0.728, support=1, cues=用途,用于"
队列,used_for,缓冲区管理,具体数据结构实体,应用场景实体,0.6980,"队列是一种先进先出(FIFO)的数据结构,常用于任务调度和缓冲区管理",用途关系,全文,data_structure.txt,1,85 | 95,is_a | used_for,is_a,0.7442,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.744, conf=0.698, support=1, cues=用途,用于,常用于；is_a: score=0.723, conf=0.718, support=1, cues=上下位,是一种,!用于"
队列,used_for,缓存系统,具体数据结构实体,应用场景实体,0.6600,"例如,栈用于括号匹配问题,队列用于广度优先搜索,堆用于实现优先队列,图用于建模网络关系,哈希表用于缓存系统",用途关系,全文,data_structure.txt,1,113,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
非线性结构,is_a,一对多关系,结构分类实体,性质与规则实体,0.8200,"非线性结构是指数据元素之间存在一对多关系的结构,主要包括树和图",上下位关系,全文,data_structure.txt,1,20,is_a,,0.7700,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.770, conf=0.820, support=1, cues=上下位,!包括"
非线性结构,is_a,数据结构,结构分类实体,领域实体,0.7880,常见的数据结构包括线性结构和非线性结构两大类,上位包含关系,全文,data_structure.txt,1,36,is_a,,0.6214,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.621, conf=0.788, support=1, cues=!包含,!包括"
顺序存储结构,is_a,删除,存储与组成相关实体,算法与操作实体,0.7840,"数组是一种顺序存储结构,其特点是支持随机访问,但插入和删除操作效率较低",上下位关系,全文,data_structure.txt,1,40,is_a,,0.7914,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.791, conf=0.784, support=1, cues=上下位,是一种"
顺序存储结构,is_a,插入,存储与组成相关实体,算法与操作实体,0.8020,"数组是一种顺序存储结构,其特点是支持随机访问,但插入和删除操作效率较低",上下位关系,全文,data_structure.txt,1,30,is_a,,0.8026,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.803, conf=0.802, support=1, cues=上下位,是一种"
顺序存储结构,is_a,随机访问,存储与组成相关实体,算法与操作实体,0.8380,"数组是一种顺序存储结构,其特点是支持随机访问,但插入和删除操作效率较低",上下位关系,全文,data_structure.txt,1,10,is_a,,0.8249,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.825, conf=0.838, support=1, cues=上下位,是一种"
