head,relation,tail,head_type,tail_type,confidence,evidence,pattern_names,section_titles,source_files,record_count,source_row_ids,source_relations,conflicting_relations,disambiguation_score,disambiguation_method,disambiguation_basis
Java 虚拟机,used_for,类型信息,领域实体,方法区与元数据相关实体,0.6600,《深入理解Java虚拟机》书中对方法区(Method Area)存储内容描述如下:它用于存储已被虚拟机加载的类型信息、常量、静态变量、即时编译器编译后的代码缓存等,用途关系,全文,JVM.txt,1,370,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
Java 虚拟机栈,has_part,线程,领域实体,线程与私有性相关实体,0.7920,"Java 虚拟机栈:每个线程都有自己独立的 Java 虚拟机栈,生命周期与线程相同",枚举结构关系,全文,JVM.txt,1,88,has_part,,0.7763,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.776, conf=0.792, support=1, cues=枚举结构"
Java 虚拟机栈,used_for,动态链接,领域实体,栈与栈帧相关实体,0.6860,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,320,used_for,,0.7207,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.721, conf=0.686, support=1, cues=用途,用于"
Java 虚拟机栈,used_for,局部变量表,领域实体,栈与栈帧相关实体,0.7520,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,183,used_for,,0.7616,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.762, conf=0.752, support=1, cues=用途,用于"
Java 虚拟机栈,used_for,操作数栈,领域实体,栈与栈帧相关实体,0.7160,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,260,used_for,,0.7393,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.739, conf=0.716, support=1, cues=用途,用于"
Java 虚拟机栈,used_for,方法出口,领域实体,栈与栈帧相关实体,0.6600,"栈帧创建:在调用一个方法前,JVM会在当前线程的Java虚拟机栈中为该方法分配一个新的栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息",用途关系,全文,JVM.txt,1,371,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
List,causes,堆溢出,代码与容器实体,内存区域实体,0.7660,"举个例子:曾遇到过一个批量处理任务,代码中把所有处理结果都存到了一个静态 List 里,导致对象越积越多,最终堆溢出",因果关系,全文,JVM.txt,1,149,causes,,0.7743,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.774, conf=0.766, support=1, cues=因果,导致"
Major GC,alias_of,Minor GC,垃圾回收核心概念实体,垃圾回收核心概念实体,0.8660,"根据其作用范围和触发条件的不同,可以将GC分为三种类型:Minor GC(也称为Young GC)、Major GC(有时也称为Old GC)、以及Full GC",别名关系,使用ThreadLocal,JVM.txt,1,6,alias_of,,0.8513,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"alias_of: score=0.851, conf=0.866, support=1, cues=也称,别名"
Major GC,alias_of,垃圾回收,垃圾回收核心概念实体,领域实体,0.8620,"老年代中的对象生命周期较长,因此Major GC(也称为Full GC,涉及老年代的垃圾回收)发生的频率相对较低,但其执行时间通常比Minor GC长",别名关系,全文,JVM.txt,1,12,alias_of,,0.8488,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"alias_of: score=0.849, conf=0.862, support=1, cues=也称,别名"
Major GC,alias_of,老年代,垃圾回收核心概念实体,堆结构实体,0.8860,"老年代中的对象生命周期较长,因此Major GC(也称为Full GC,涉及老年代的垃圾回收)发生的频率相对较低,但其执行时间通常比Minor GC长",别名关系,全文,JVM.txt,1,4,alias_of,,0.8637,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"alias_of: score=0.864, conf=0.886, support=1, cues=也称,别名"
Major GC,is_a,gc,垃圾回收核心概念实体,领域实体,0.6560,"根据其作用范围和触发条件的不同,可以将GC分为三种类型:Minor GC(也称为Young GC)、Major GC(有时也称为Old GC)、以及Full GC",上位包含关系,使用ThreadLocal,JVM.txt,1,387,is_a,,0.5672,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.567, conf=0.656, support=1, cues=!包含"
Metaspace,used_for,类的元数据信息,异常与错误实体,方法区与元数据相关实体,0.6600,"元空间(Metaspace):从Java 8开始,永久代(Permanent Generation)被元空间取代,用于存储类的元数据信息,如类的结构信息(如字段、方法信息等)",用途关系,全文,JVM.txt,1,372,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
Minor GC,alias_of,Young GC,垃圾回收核心概念实体,垃圾回收核心概念实体,0.9260,"根据其作用范围和触发条件的不同,可以将GC分为三种类型:Minor GC(也称为Young GC)、Major GC(有时也称为Old GC)、以及Full GC",别名关系,使用ThreadLocal,JVM.txt,1,2,alias_of,,0.8885,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"alias_of: score=0.888, conf=0.926, support=1, cues=也称,别名"
Minor GC,is_a,gc,垃圾回收核心概念实体,领域实体,0.7880,"根据其作用范围和触发条件的不同,可以将GC分为三种类型:Minor GC(也称为Young GC)、Major GC(有时也称为Old GC)、以及Full GC",上位包含关系,使用ThreadLocal,JVM.txt,1,102,is_a,,0.6490,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.649, conf=0.788, support=1, cues=!包含"
NIO,is_a,堆外内存,工具与排查实体,内存区域实体,0.8320,"直接内存:不属于 JVM 运行时数据区的一部分,通过 NIO 类引入,是一种堆外内存,可以显著提高 I/O 性能",上下位关系,全文,JVM.txt,1,36,is_a,,0.8373,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.837, conf=0.832, support=1, cues=上下位,属于,是一种"
OutOfMemoryError,has_part,Java heap space,异常与错误实体,异常与错误实体,0.7840,"堆内存溢出:当出现Java.lang.OutOfMemoryError:Java heap space异常时,就是堆内存溢出了",枚举结构关系,全文,JVM.txt,1,111,has_part,,0.7713,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.771, conf=0.784, support=1, cues=枚举结构"
OutOfMemoryError,is_a,堆内存溢,异常与错误实体,内存区域实体,0.7480,"堆内存溢出:当出现Java.lang.OutOfMemoryError:Java heap space异常时,就是堆内存溢出了",上下位关系,全文,JVM.txt,1,192 | 340,is_a | has_part,has_part,0.7530,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.753, conf=0.748, support=1, cues=上下位；has_part: score=0.706, conf=0.678, support=1, cues=枚举结构"
ParNew,is_a,G1,垃圾回收器实体,垃圾回收器实体,0.7580,标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中,上下位关系,使用ThreadLocal,JVM.txt,1,170,is_a,,0.7592,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.759, conf=0.758, support=1, cues=上下位"
ParNew,is_a,Serial,垃圾回收器实体,垃圾回收器实体,0.7100,"ParNew收集器 (复制算法): 新生代收并行集器,实际上是Serial收集器的多线程版本,在多核CPU环境下有着比Serial更好的表现",上下位关系,使用ThreadLocal,JVM.txt,1,277,is_a,,0.7294,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.729, conf=0.710, support=1, cues=上下位"
ParNew,is_a,垃圾回收,垃圾回收器实体,领域实体,0.8200,标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中,上下位关系,使用ThreadLocal,JVM.txt,1,45,is_a,,0.7976,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.798, conf=0.820, support=1, cues=上下位"
ParNew,is_a,新生代,垃圾回收器实体,堆结构实体,0.8380,标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中,上下位关系,使用ThreadLocal,JVM.txt,1,30,is_a,,0.8088,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.809, conf=0.838, support=1, cues=上下位"
ParNew,is_a,线程,垃圾回收器实体,线程与私有性相关实体,0.6800,"ParNew收集器 (复制算法): 新生代收并行集器,实际上是Serial收集器的多线程版本,在多核CPU环境下有着比Serial更好的表现",上下位关系,使用ThreadLocal,JVM.txt,1,329,is_a,,0.7108,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.711, conf=0.680, support=1, cues=上下位"
Serial,is_a,线程,垃圾回收器实体,线程与私有性相关实体,0.8440,"Serial GC 是单线程回收,简单但效率低,适合小内存应用",上下位关系,使用ThreadLocal,JVM.txt,1,25,is_a,,0.8125,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.813, conf=0.844, support=1, cues=上下位"
StackOverFlowError,is_a,JVM,异常与错误实体,领域实体,0.8620,"栈溢出(java.lang.StackOverflowError)是 JVM 中另一种常见的内存错误,和堆溢出的原理与场景截然不同",上下位关系,全文,JVM.txt,1,7,is_a,,0.8237,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.824, conf=0.862, support=1, cues=上下位"
StackOverFlowError,is_a,堆溢出,异常与错误实体,内存区域实体,0.7600,"栈溢出(java.lang.StackOverflowError)是 JVM 中另一种常见的内存错误,和堆溢出的原理与场景截然不同",上下位关系,全文,JVM.txt,1,166,is_a,,0.7604,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.760, conf=0.760, support=1, cues=上下位"
String,is_a,Extension ClassLoader,对象与字符串相关实体,类加载器实体,0.8500,"具体来说,Java 的类加载器有一套默认的层级结构:最顶层是Bootstrap ClassLoader(启动类加载器,负责加载 JDK 核心类,如java.lang.String),往下是Extension ClassLoader(扩展类加载器,加载 JDK 扩展目录的类),再往下是AppClassLoader(应用类加载器,加载我们自己写的类和第三方 jar 包),我们也可以自定义类加载器,放在最下层",上下位关系,使用ThreadLocal,JVM.txt,1,19,is_a,,0.8162,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.816, conf=0.850, support=1, cues=上下位"
String,is_a,加载,对象与字符串相关实体,类加载过程实体,0.6800,"具体来说,Java 的类加载器有一套默认的层级结构:最顶层是Bootstrap ClassLoader(启动类加载器,负责加载 JDK 核心类,如java.lang.String),往下是Extension ClassLoader(扩展类加载器,加载 JDK 扩展目录的类),再往下是AppClassLoader(应用类加载器,加载我们自己写的类和第三方 jar 包),我们也可以自定义类加载器,放在最下层",上下位关系,使用ThreadLocal,JVM.txt,1,330,is_a,,0.7108,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.711, conf=0.680, support=1, cues=上下位"
String,is_a,扩展类加载器,对象与字符串相关实体,领域实体,0.7180,"具体来说,Java 的类加载器有一套默认的层级结构:最顶层是Bootstrap ClassLoader(启动类加载器,负责加载 JDK 核心类,如java.lang.String),往下是Extension ClassLoader(扩展类加载器,加载 JDK 扩展目录的类),再往下是AppClassLoader(应用类加载器,加载我们自己写的类和第三方 jar 包),我们也可以自定义类加载器,放在最下层",上下位关系,使用ThreadLocal,JVM.txt,1,251,is_a,,0.7344,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.734, conf=0.718, support=1, cues=上下位"
Survivor 区,is_a,新生代,堆结构实体,堆结构实体,0.7260,"从内存回收角度,堆被划分为新生代和老年代,新生代又分为 Eden 区和两个 Survivor 区(From Survivor 和 To Survivor)",上位包含关系,全文,JVM.txt,1,236,is_a,,0.6106,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.611, conf=0.726, support=1, cues=!包含"
Survivor 区,is_a,老年代,堆结构实体,堆结构实体,0.7020,"从内存回收角度,堆被划分为新生代和老年代,新生代又分为 Eden 区和两个 Survivor 区(From Survivor 和 To Survivor)",上位包含关系,全文,JVM.txt,1,291,is_a,,0.5957,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.596, conf=0.702, support=1, cues=!包含"
Tenured Generation,has_part,Minor GC,堆结构实体,垃圾回收核心概念实体,0.7500,老年代(Old Generation/Tenured Generation):存放过一次或多次Minor GC仍存活的对象会被移动到老年代,枚举结构关系,全文,JVM.txt,1,187,has_part,,0.7502,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.750, conf=0.750, support=1, cues=枚举结构"
ThreadLocal,is_a,线程,代码与容器实体,线程与私有性相关实体,0.7300,"ThreadLocal提供了线程本地变量,它可以保证访问到的变量属于当前线程,每个线程都保存有一个变量副本,每个线程的变量都不同",上下位关系,使用ThreadLocal,JVM.txt,1,232,is_a,,0.7579,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.758, conf=0.730, support=1, cues=上下位,属于"
ThreadLocal,used_for,ThreadLocalMap,代码与容器实体,代码与容器实体,0.6400,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,394,used_for,,0.7082,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.708, conf=0.640, support=1, cues=用途,用来,用作"
ThreadLocal,used_for,gc,代码与容器实体,领域实体,0.7640,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,159,used_for,,0.7851,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.785, conf=0.764, support=1, cues=用途,用来,用作"
ThreadLocal,used_for,key,代码与容器实体,代码与容器实体,0.8040,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,73,used_for,,0.8099,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.810, conf=0.804, support=1, cues=用途,用来,用作"
ThreadLocal,used_for,强引用,代码与容器实体,引用类型实体,0.6860,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,321,used_for,,0.7368,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.737, conf=0.686, support=1, cues=用途,用来,用作"
ThreadLocalMap,is_a,ThreadLocal,代码与容器实体,代码与容器实体,0.8120,"ThreadLocal的实现中,每个Thread维护一个ThreadLocalMap映射表,key是ThreadLocal实例本身,value是真正需要存储的Object",上下位关系,使用ThreadLocal,JVM.txt,1,56 | 141 | 341,is_a | implemented_by | used_for,implemented_by | used_for,0.7927,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.793, conf=0.812, support=1, cues=上下位；implemented_by: score=0.779, conf=0.768, support=1, cues=实现关系,实现；used_for: score=0.732, conf=0.678, support=1, cues=用途,用来,用作；low_margin=0.013"
ThreadLocalMap,is_a,value,代码与容器实体,代码与容器实体,0.7160,"ThreadLocal的实现中,每个Thread维护一个ThreadLocalMap映射表,key是ThreadLocal实例本身,value是真正需要存储的Object",上下位关系,使用ThreadLocal,JVM.txt,1,261,is_a,,0.7332,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.733, conf=0.716, support=1, cues=上下位"
ThreadLocalMap,used_for,key,代码与容器实体,代码与容器实体,0.7260,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,237,used_for,,0.7616,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.762, conf=0.726, support=1, cues=用途,用来,用作"
ThreadLocalMap,used_for,强引用,代码与容器实体,引用类型实体,0.6600,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,373,used_for,,0.7206,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.721, conf=0.660, support=1, cues=用途,用来,用作"
To Survivor,is_a,新生代,堆结构实体,堆结构实体,0.6100,"从内存回收角度,堆被划分为新生代和老年代,新生代又分为 Eden 区和两个 Survivor 区(From Survivor 和 To Survivor)",上位包含关系,全文,JVM.txt,1,404,is_a,,0.5386,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.539, conf=0.610, support=1, cues=!包含"
To Survivor,is_a,老年代,堆结构实体,堆结构实体,0.6100,"从内存回收角度,堆被划分为新生代和老年代,新生代又分为 Eden 区和两个 Survivor 区(From Survivor 和 To Survivor)",上位包含关系,全文,JVM.txt,1,405,is_a,,0.5386,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.539, conf=0.610, support=1, cues=!包含"
Young GC,is_a,gc,垃圾回收核心概念实体,领域实体,0.7160,"根据其作用范围和触发条件的不同,可以将GC分为三种类型:Minor GC(也称为Young GC)、Major GC(有时也称为Old GC)、以及Full GC",上位包含关系,使用ThreadLocal,JVM.txt,1,262,is_a,,0.6044,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.604, conf=0.716, support=1, cues=!包含"
gc,alias_of,JVM,领域实体,领域实体,0.8420,"直接调用System.gc()或Runtime.getRuntime().gc()方法时,虽然不能保证立即执行,但JVM会尝试执行Full GC",别名关系,使用ThreadLocal,JVM.txt,1,27,alias_of,,0.8203,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"alias_of: score=0.820, conf=0.842, support=1, cues=别名"
gc,alias_of,Major GC,领域实体,垃圾回收核心概念实体,0.9100,"根据其作用范围和触发条件的不同,可以将GC分为三种类型:Minor GC(也称为Young GC)、Major GC(有时也称为Old GC)、以及Full GC",别名关系,使用ThreadLocal,JVM.txt,1,3,alias_of,,0.8785,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"alias_of: score=0.879, conf=0.910, support=1, cues=也称,别名"
gc,alias_of,Young GC,领域实体,垃圾回收核心概念实体,0.8560,"根据其作用范围和触发条件的不同,可以将GC分为三种类型:Minor GC(也称为Young GC)、Major GC(有时也称为Old GC)、以及Full GC",别名关系,使用ThreadLocal,JVM.txt,1,17 | 302,alias_of | has_part,has_part,0.8451,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"alias_of: score=0.845, conf=0.856, support=1, cues=也称,别名；has_part: score=0.733, conf=0.696, support=1, cues=枚举结构,分为"
gc,has_part,Minor GC,领域实体,垃圾回收核心概念实体,0.7680,"根据其作用范围和触发条件的不同,可以将GC分为三种类型:Minor GC(也称为Young GC)、Major GC(有时也称为Old GC)、以及Full GC",枚举结构关系,使用ThreadLocal,JVM.txt,1,142,has_part,,0.7775,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.777, conf=0.768, support=1, cues=枚举结构,分为"
gc,is_a,使用,领域实体,类加载过程实体,0.7480,"Java 的 GC(垃圾回收)简单说就是 「自动识别并回收不再使用的对象,释放内存空间」,避免内存泄漏",上下位关系,使用ThreadLocal,JVM.txt,1,193,is_a,,0.7530,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.753, conf=0.748, support=1, cues=上下位"
gc,is_a,可达性分析,领域实体,垃圾回收核心概念实体,0.7660,"总的来说,GC 机制的核心是 「自动管理内存」,通过可达性分析判断垃圾,结合分代思想和不同算法,再由具体的回收器实现,最终目的是在保证程序正常运行的前提下,高效释放内存,减少对用户线程的影响",上下位关系,使用ThreadLocal,JVM.txt,1,150,is_a,,0.7642,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.764, conf=0.766, support=1, cues=上下位"
gc,is_a,线程,领域实体,线程与私有性相关实体,0.8620,"Serial GC 是单线程回收,简单但效率低,适合小内存应用",上下位关系,使用ThreadLocal,JVM.txt,1,8,is_a,,0.8237,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.824, conf=0.862, support=1, cues=上下位"
key,implemented_by,ThreadLocal,代码与容器实体,代码与容器实体,0.6700,"ThreadLocal的实现中,每个Thread维护一个ThreadLocalMap映射表,key是ThreadLocal实例本身,value是真正需要存储的Object",实现关系,使用ThreadLocal,JVM.txt,1,350 | 395,implemented_by | used_for,used_for,0.7187,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"implemented_by: score=0.719, conf=0.670, support=1, cues=实现关系,实现；used_for: score=0.708, conf=0.640, support=1, cues=用途,用来,用作；low_margin=0.010"
key,is_a,value,代码与容器实体,代码与容器实体,0.7580,"ThreadLocal的实现中,每个Thread维护一个ThreadLocalMap映射表,key是ThreadLocal实例本身,value是真正需要存储的Object",上下位关系,使用ThreadLocal,JVM.txt,1,171,is_a,,0.7592,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.759, conf=0.758, support=1, cues=上下位"
key,used_for,gc,代码与容器实体,领域实体,0.6680,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,355,used_for,,0.7256,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.726, conf=0.668, support=1, cues=用途,用来,用作"
new 指令,is_a,初始化,对象与字符串相关实体,类加载过程实体,0.7840,"首先,我们看到这个代码中有一个new关键字,我们知道new指令是创建一个类的实例对象并完成加载初始化的,因此这个字符串对象是在运行期才能确定的,创建的字符串对象是在堆内存上",上下位关系,全文,JVM.txt,1,112,is_a,,0.7753,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.775, conf=0.784, support=1, cues=上下位"
new 指令,is_a,加载,对象与字符串相关实体,类加载过程实体,0.7960,"首先,我们看到这个代码中有一个new关键字,我们知道new指令是创建一个类的实例对象并完成加载初始化的,因此这个字符串对象是在运行期才能确定的,创建的字符串对象是在堆内存上",上下位关系,全文,JVM.txt,1,83,is_a,,0.7828,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.783, conf=0.796, support=1, cues=上下位"
new 指令,is_a,字符串对象,对象与字符串相关实体,对象与字符串相关实体,0.7100,"首先,我们看到这个代码中有一个new关键字,我们知道new指令是创建一个类的实例对象并完成加载初始化的,因此这个字符串对象是在运行期才能确定的,创建的字符串对象是在堆内存上",上下位关系,全文,JVM.txt,1,278,is_a,,0.7294,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.729, conf=0.710, support=1, cues=上下位"
new 指令,is_a,常量池,对象与字符串相关实体,方法区与元数据相关实体,0.7660,"类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过",上下位关系,使用ThreadLocal,JVM.txt,1,151,is_a,,0.7642,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.764, conf=0.766, support=1, cues=上下位"
new 指令,is_a,符号引用,对象与字符串相关实体,方法区与元数据相关实体,0.7000,"类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过",上下位关系,使用ThreadLocal,JVM.txt,1,293,is_a,,0.7232,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.723, conf=0.700, support=1, cues=上下位"
value,causes,内存泄漏,代码与容器实体,领域实体,0.7960,"如果当前线程迟迟不结束的话,这些key为null的Entry的value就会一直存在一条强引用链:Thread Ref -> Thread -> ThreaLocalMap -> Entry -> value永远无法回收,造成内存泄漏",因果关系,使用ThreadLocal,JVM.txt,1,84,causes,,0.7929,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.793, conf=0.796, support=1, cues=因果,造成"
value,is_a,线程,代码与容器实体,线程与私有性相关实体,0.7660,"第二,不要使用ThreadLocal.set(null) 的方式清除value,它实际上并没有清除值,而是查找与当前线程关联的Map并将键值对分别设置为当前线程和null",上下位关系,使用ThreadLocal,JVM.txt,1,152,is_a,,0.7642,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.764, conf=0.766, support=1, cues=上下位"
优化方法栈帧,has_part,局部变量,栈与栈帧相关实体,栈与栈帧相关实体,0.7540,"优化方法栈帧:减少方法内局部变量的数量,避免在方法中创建过大的对象或数组,将大对象的创建移到堆中(通过 new 关键字),降低单个栈帧的内存占用",枚举结构关系,全文,JVM.txt,1,180,has_part,,0.7527,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.753, conf=0.754, support=1, cues=枚举结构"
使用,causes,OutOfMemoryError,类加载过程实体,异常与错误实体,0.7180,"直接内存的使用受到本机总内存的限制,若分配不当,可能导致 OutOfMemoryError 异常",因果关系,全文,JVM.txt,1,252,causes,,0.7445,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"causes: score=0.744, conf=0.718, support=1, cues=因果,导致"
使用,is_a,初始化,类加载过程实体,类加载过程实体,0.6100,"初始化零值:内存分配完成后,虚拟机需要将分配到的内存空间都初始化为零值(不包括对象头),这一步操作保证了对象的实例字段在 Java 代码中可以不赋初始值就直接使用,程序能访问到这些字段的数据类型所对应的零值",上位包含关系,使用ThreadLocal,JVM.txt,1,406,is_a,,0.5110,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.511, conf=0.610, support=1, cues=!包含,!包括"
使用,is_a,加载,类加载过程实体,类加载过程实体,0.7880,使用委派模型的目的是避免重复加载 Java 类型,上下位关系,使用ThreadLocal,JVM.txt,1,104,is_a,,0.7778,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.778, conf=0.788, support=1, cues=上下位"
使用,used_for,JVM,类加载过程实体,领域实体,0.7880,"使用弱引用来维护缓存,可以让JVM在需要更多内存时自动清理这些缓存对象",用途关系,全文,JVM.txt,1,103,used_for,,0.7839,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.784, conf=0.788, support=1, cues=用途,用来"
使用,used_for,ThreadLocal,类加载过程实体,代码与容器实体,0.7100,"ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value",用途关系,使用ThreadLocal,JVM.txt,1,279,used_for,,0.7516,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.752, conf=0.710, support=1, cues=用途,用来,用作"
