head,relation,tail,head_type,tail_type,confidence,evidence,pattern_names,section_titles,source_files,record_count,source_row_ids,source_relations,conflicting_relations,disambiguation_score,disambiguation_method,disambiguation_basis
网络层,has_part,OSI,层级结构实体,模型与体系结构实体,0.7920,"网络层:与 OSI 网络层一致,负责路由寻址",枚举结构关系,1.2 TCP/IP 四层模型(实际互联网主流模型),cn.txt,1,27,has_part,,0.7763,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.776, conf=0.792, support=1, cues=枚举结构"
网络层,has_part,路由与寻址,层级结构实体,机制与技术实体,0.7920,"网络层:负责路由与寻址,决定数据在网络中的传输路径,实现跨网络的数据包转发",枚举结构关系,1.1 OSI 七层模型(国际标准化组织制定),cn.txt,1,28,has_part,,0.7763,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.776, conf=0.792, support=1, cues=枚举结构"
网络接口层,has_part,MAC 协议,层级结构实体,协议实体,0.7200,网络接口层:以太网、Wi-Fi、PPP、MAC 协议,枚举结构关系,2 各层常见协议,cn.txt,1,64,has_part,,0.7316,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.732, conf=0.720, support=1, cues=枚举结构"
网络接口层,has_part,OSI,层级结构实体,模型与体系结构实体,0.7860,"网络接口层:对应 OSI 的数据链路层 + 物理层,负责物理传输与帧封装",枚举结构关系,1.2 TCP/IP 四层模型(实际互联网主流模型),cn.txt,1,31,has_part,,0.7726,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.773, conf=0.786, support=1, cues=枚举结构"
网络接口层,has_part,PPP,层级结构实体,协议实体,0.7440,网络接口层:以太网、Wi-Fi、PPP、MAC 协议,枚举结构关系,2 各层常见协议,cn.txt,1,52,has_part,,0.7465,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.747, conf=0.744, support=1, cues=枚举结构"
网络接口层,has_part,Wi-Fi,层级结构实体,协议实体,0.7800,网络接口层:以太网、Wi-Fi、PPP、MAC 协议,枚举结构关系,2 各层常见协议,cn.txt,1,34,has_part,,0.7688,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.769, conf=0.780, support=1, cues=枚举结构"
网络接口层,has_part,以太网,层级结构实体,协议实体,0.8040,网络接口层:以太网、Wi-Fi、PPP、MAC 协议,枚举结构关系,2 各层常见协议,cn.txt,1,18,has_part,,0.7837,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构"
网络接口层,has_part,数据链路层,层级结构实体,层级结构实体,0.7360,"网络接口层:对应 OSI 的数据链路层 + 物理层,负责物理传输与帧封装",枚举结构关系,1.2 TCP/IP 四层模型(实际互联网主流模型),cn.txt,1,56,has_part,,0.7416,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.742, conf=0.736, support=1, cues=枚举结构"
网络接口层,has_part,物理层,层级结构实体,层级结构实体,0.6880,"网络接口层:对应 OSI 的数据链路层 + 物理层,负责物理传输与帧封装",枚举结构关系,1.2 TCP/IP 四层模型(实际互联网主流模型),cn.txt,1,77,has_part,,0.7118,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.712, conf=0.688, support=1, cues=枚举结构"
表示层,has_part,加密,层级结构实体,概念与特性实体,0.7260,"表示层:负责数据处理,包括编解码、加密解密、压缩解压缩,保证数据能被正确识别",整体部分关系,1.1 OSI 七层模型(国际标准化组织制定),cn.txt,1,61,has_part,,0.7515,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.751, conf=0.726, support=1, cues=整体部分,包括"
