main_entity,entity_type,mention_count,mentions,source_file,normalized_entity,aliases,section_titles,merged_entities,disambiguation_confidence,disambiguation_method,disambiguation_basis
NOT NULL,表设计与拆分实体,1,NOT NULL,mysql.txt,NOT NULL,NOT NULL,全文,NOT NULL,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=NOT NULL；章节=全文
NOW,领域实体,1,NOW,mysql.txt,NOW,NOW,全文,NOW,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=NOW；章节=全文
Next-Key Lock,锁机制实体,1,Next-Key Lock,mysql.txt,Next-Key Lock,Next-Key Lock,全文,Next-Key Lock,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Next-Key Lock；章节=全文
PreparedStatement,中间件与工具实体,1,PreparedStatement,mysql.txt,PreparedStatement,PreparedStatement,全文,PreparedStatement,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=PreparedStatement；章节=全文
RDBMS,领域实体,1,RDBMS,mysql.txt,RDBMS,RDBMS,全文,RDBMS,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=RDBMS；章节=全文
READ COMMITTED,事务与一致性实体,1,READ COMMITTED,mysql.txt,READ COMMITTED,READ COMMITTED,事务隔离级别(从低到高):,READ COMMITTED,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=READ COMMITTED；章节=事务隔离级别(从低到高):
READ UNCOMMITTED,事务与一致性实体,1,READ UNCOMMITTED,mysql.txt,READ UNCOMMITTED,READ UNCOMMITTED,事务隔离级别(从低到高):,READ UNCOMMITTED,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=READ UNCOMMITTED；章节=事务隔离级别(从低到高):
REPEATABLE READ,事务与一致性实体,1,REPEATABLE READ,mysql.txt,REPEATABLE READ,REPEATABLE READ,事务隔离级别(从低到高):,REPEATABLE READ,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=REPEATABLE READ；章节=事务隔离级别(从低到高):
RIGHT JOIN,查询与连接实体,1,RIGHT JOIN,mysql.txt,RIGHT JOIN,RIGHT JOIN,全文,RIGHT JOIN,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=RIGHT JOIN；章节=全文
ROLLBACK,事务与一致性实体,1,ROLLBACK,mysql.txt,ROLLBACK,ROLLBACK,事务控制语句:,ROLLBACK,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=ROLLBACK；章节=事务控制语句:
ROUND,领域实体,1,ROUND,mysql.txt,ROUND,ROUND,全文,ROUND,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=ROUND；章节=全文
Redis自增,分库分表与分布式实体,1,Redis自增,mysql.txt,Redis自增,Redis自增,全文,Redis自增,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Redis自增；章节=全文
SAVEPOINT,事务与一致性实体,1,SAVEPOINT,mysql.txt,SAVEPOINT,SAVEPOINT,事务控制语句:,SAVEPOINT,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SAVEPOINT；章节=事务控制语句:
SERIALIZABLE,事务与一致性实体,1,SERIALIZABLE,mysql.txt,SERIALIZABLE,SERIALIZABLE,事务隔离级别(从低到高):,SERIALIZABLE,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SERIALIZABLE；章节=事务隔离级别(从低到高):
SQL注入,运维与安全实体,1,SQL注入,mysql.txt,SQL注入,SQL注入,全文,SQL注入,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SQL注入；章节=全文
SQL线程,主从复制与高可用实体,1,SQL线程,mysql.txt,SQL线程,SQL线程,主从复制核心原理:,SQL线程,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SQL线程；章节=主从复制核心原理:
SQL解析,基础架构实体,1,SQL解析,mysql.txt,SQL解析,SQL解析,全文,SQL解析,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SQL解析；章节=全文
START TRANSACTION,事务与一致性实体,1,START TRANSACTION,mysql.txt,START TRANSACTION,START TRANSACTION,事务控制语句:,START TRANSACTION,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=START TRANSACTION；章节=事务控制语句:
SUM,领域实体,1,SUM,mysql.txt,SUM,SUM,全文,SUM,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SUM；章节=全文
Snowflake,分库分表与分布式实体,1,Snowflake,mysql.txt,Snowflake,Snowflake,全文,Snowflake,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Snowflake；章节=全文
SpringBoot,中间件与工具实体,1,SpringBoot,mysql.txt,SpringBoot,SpringBoot,全文,SpringBoot,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=SpringBoot；章节=全文
UUID,分库分表与分布式实体,1,UUID,mysql.txt,UUID,UUID,全文,UUID,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=UUID；章节=全文
Using filesort,执行计划与调优实体,1,Using filesort,mysql.txt,Using filesort,Using filesort,全文,Using filesort,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Using filesort；章节=全文
Using index,执行计划与调优实体,1,Using index,mysql.txt,Using index,Using index,全文,Using index,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=Using index；章节=全文
autocommit,事务与一致性实体,1,autocommit,mysql.txt,autocommit,autocommit,全文,autocommit,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=autocommit；章节=全文
bigint,数据类型实体,1,bigint,mysql.txt,bigint,bigint,全文,bigint,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=bigint；章节=全文
decimal,数据类型实体,1,decimal,mysql.txt,decimal,decimal,全文,decimal,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=decimal；章节=全文
double,数据类型实体,1,double,mysql.txt,double,double,全文,double,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=double；章节=全文
emoji,MySQL8.0与扩展特性实体,1,emoji,mysql.txt,emoji,emoji,全文,emoji,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=emoji；章节=全文
innodb_buffer_pool_size,服务器参数与配置实体,1,innodb_buffer_pool_size,mysql.txt,innodb_buffer_pool_size,innodb_buffer_pool_size,全文,innodb_buffer_pool_size,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=innodb_buffer_pool_size；章节=全文
innodb_log_file_size,服务器参数与配置实体,1,innodb_log_file_size,mysql.txt,innodb_log_file_size,innodb_log_file_size,全文,innodb_log_file_size,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=innodb_log_file_size；章节=全文
long_query_time,执行计划与调优实体,1,long_query_time,mysql.txt,long_query_time,long_query_time,全文,long_query_time,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=long_query_time；章节=全文
max_connections,服务器参数与配置实体,1,max_connections,mysql.txt,max_connections,max_connections,全文,max_connections,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=max_connections；章节=全文
mysqldump,中间件与工具实体,1,mysqldump,mysql.txt,mysqldump,mysqldump,数据库备份:,mysqldump,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=mysqldump；章节=数据库备份:
read view,事务与一致性实体,1,read view,mysql.txt,read view,read view,全文,read view,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=read view；章节=全文
text,数据类型实体,1,text,mysql.txt,text,text,全文,text,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=text；章节=全文
一致性哈希,分库分表与分布式实体,1,一致性哈希,mysql.txt,一致性哈希,一致性哈希,全文,一致性哈希,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=一致性哈希；章节=全文
临键锁,锁机制实体,1,临键锁,mysql.txt,临键锁,临键锁,全文,临键锁,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=临键锁；章节=全文
主从延迟,主从复制与高可用实体,1,主从延迟,mysql.txt,主从延迟,主从延迟,全文,主从延迟,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=主从延迟；章节=全文
主键id分页,数据库设计与规范实体,1,主键id分页,mysql.txt,主键id分页,主键id分页,全文,主键id分页,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=主键id分页；章节=全文
二叉树,索引相关实体,1,二叉树,mysql.txt,二叉树,二叉树,全文,二叉树,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=二叉树；章节=全文
全文索引,领域实体,1,全文索引,mysql.txt,全文索引,全文索引,索引分类:,全文索引,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=全文索引；章节=索引分类:
全表扫描,索引相关实体,1,全表扫描,mysql.txt,全表扫描,全表扫描,索引失效场景:,全表扫描,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=全表扫描；章节=索引失效场景:
公用表表达式,MySQL8.0与扩展特性实体,1,公用表表达式,mysql.txt,公用表表达式,公用表表达式,全文,公用表表达式,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=公用表表达式；章节=全文
关系型数据库管理系统,领域实体,1,关系型数据库管理系统,mysql.txt,关系型数据库管理系统,关系型数据库管理系统,全文,关系型数据库管理系统,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=关系型数据库管理系统；章节=全文
冗余字段,数据库设计与规范实体,1,冗余字段,mysql.txt,冗余字段,冗余字段,全文,冗余字段,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=冗余字段；章节=全文
写锁,锁机制实体,1,写锁,mysql.txt,写锁,写锁,InnoDB锁分类:,写锁,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=写锁；章节=InnoDB锁分类:
分区表,表设计与拆分实体,1,分区表,mysql.txt,分区表,分区表,全文,分区表,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=分区表；章节=全文
分页查询,查询与连接实体,1,分页查询,mysql.txt,分页查询,分页查询,全文,分页查询,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=分页查询；章节=全文
参照完整性,数据库设计与规范实体,1,参照完整性,mysql.txt,参照完整性,参照完整性,全文,参照完整性,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=参照完整性；章节=全文
哈希分片,分库分表与分布式实体,1,哈希分片,mysql.txt,哈希分片,哈希分片,全文,哈希分片,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=哈希分片；章节=全文
哈希表,索引相关实体,1,哈希表,mysql.txt,哈希表,哈希表,全文,哈希表,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=哈希表；章节=全文
唯一索引,领域实体,1,唯一索引,mysql.txt,唯一索引,唯一索引,索引分类:,唯一索引,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=唯一索引；章节=索引分类:
垂直拆分,表设计与拆分实体,1,垂直拆分,mysql.txt,垂直拆分,垂直拆分,全文,垂直拆分,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=垂直拆分；章节=全文
增强索引,领域实体,1,增强索引,mysql.txt,增强索引,增强索引,全文,增强索引,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=增强索引；章节=全文
复合索引,领域实体,1,复合索引,mysql.txt,复合索引,复合索引,索引分类:,复合索引,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=复合索引；章节=索引分类:
多版本并发控制,事务与一致性实体,1,多版本并发控制,mysql.txt,多版本并发控制,多版本并发控制,全文,多版本并发控制,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=多版本并发控制；章节=全文
大分页,执行计划与调优实体,1,大分页,mysql.txt,大分页,大分页,全文,大分页,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=大分页；章节=全文
大表优化,表设计与拆分实体,1,大表优化,mysql.txt,大表优化,大表优化,全文,大表优化,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=大表优化；章节=全文
字符串型,数据类型实体,1,字符串型,mysql.txt,字符串型,字符串型,全文,字符串型,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=字符串型；章节=全文
小表驱动大表,执行计划与调优实体,1,小表驱动大表,mysql.txt,小表驱动大表,小表驱动大表,全文,小表驱动大表,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=小表驱动大表；章节=全文
崩溃恢复,运维与安全实体,1,崩溃恢复,mysql.txt,崩溃恢复,崩溃恢复,全文,崩溃恢复,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=崩溃恢复；章节=全文
开启查询缓存,基础架构实体,1,开启查询缓存,mysql.txt,开启查询缓存,开启查询缓存,全文,开启查询缓存,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=开启查询缓存；章节=全文
异步复制,主从复制与高可用实体,1,异步复制,mysql.txt,异步复制,异步复制,全文,异步复制,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=异步复制；章节=全文
性能调优,领域实体,1,性能调优,mysql.txt,性能调优,性能调优,全文,性能调优,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=性能调优；章节=全文
意向共享锁,锁机制实体,1,意向共享锁,mysql.txt,意向共享锁,意向共享锁,全文,意向共享锁,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=意向共享锁；章节=全文
意向排他锁,锁机制实体,1,意向排他锁,mysql.txt,意向排他锁,意向排他锁,全文,意向排他锁,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=意向排他锁；章节=全文
慢查询日志,执行计划与调优实体,1,慢查询日志,mysql.txt,慢查询日志,慢查询日志,全文,慢查询日志,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=慢查询日志；章节=全文
执行器,基础架构实体,1,执行器,mysql.txt,执行器,执行器,全文,执行器,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=执行器；章节=全文
批量插入,执行计划与调优实体,1,批量插入,mysql.txt,批量插入,批量插入,全文,批量插入,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=批量插入；章节=全文
插件式架构,基础架构实体,1,插件式架构,mysql.txt,插件式架构,插件式架构,全文,插件式架构,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=插件式架构；章节=全文
故障转移,主从复制与高可用实体,1,故障转移,mysql.txt,故障转移,故障转移,全文,故障转移,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=故障转移；章节=全文
数值型,数据类型实体,1,数值型,mysql.txt,数值型,数值型,全文,数值型,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=数值型；章节=全文
数据库自增,领域实体,1,数据库自增,mysql.txt,数据库自增,数据库自增,全文,数据库自增,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=数据库自增；章节=全文
日期型,数据类型实体,1,日期型,mysql.txt,日期型,日期型,全文,日期型,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=日期型；章节=全文
普通索引,领域实体,1,普通索引,mysql.txt,普通索引,普通索引,索引分类:,普通索引,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=普通索引；章节=索引分类:
最左匹配,索引相关实体,1,最左匹配,mysql.txt,最左匹配,最左匹配,全文,最左匹配,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=最左匹配；章节=全文
服务层,基础架构实体,1,服务层,mysql.txt,服务层,服务层,全文,服务层,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=服务层；章节=全文
条件查询,查询与连接实体,1,条件查询,mysql.txt,条件查询,条件查询,全文,条件查询,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=条件查询；章节=全文
水平拆分,表设计与拆分实体,1,水平拆分,mysql.txt,水平拆分,水平拆分,全文,水平拆分,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=水平拆分；章节=全文
版本链,事务与一致性实体,1,版本链,mysql.txt,版本链,版本链,全文,版本链,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=版本链；章节=全文
物理内存,服务器参数与配置实体,1,物理内存,mysql.txt,物理内存,物理内存,全文,物理内存,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=物理内存；章节=全文
物理备份,运维与安全实体,1,物理备份,mysql.txt,物理备份,物理备份,数据库备份:,物理备份,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=物理备份；章节=数据库备份:
窗口函数,MySQL8.0与扩展特性实体,1,窗口函数,mysql.txt,窗口函数,窗口函数,全文,窗口函数,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=窗口函数；章节=全文
索引下推,领域实体,1,索引下推,mysql.txt,索引下推,索引下推,全文,索引下推,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=索引下推；章节=全文
组复制,主从复制与高可用实体,1,组复制,mysql.txt,组复制,组复制,全文,组复制,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=组复制；章节=全文
范围分片,分库分表与分布式实体,1,范围分片,mysql.txt,范围分片,范围分片,全文,范围分片,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=范围分片；章节=全文
读视图,事务与一致性实体,1,读视图,mysql.txt,读视图,读视图,全文,读视图,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=读视图；章节=全文
读锁,锁机制实体,1,读锁,mysql.txt,读锁,读锁,InnoDB锁分类:,读锁,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=读锁；章节=InnoDB锁分类:
跨库事务,领域实体,1,跨库事务,mysql.txt,跨库事务,跨库事务,全文,跨库事务,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=跨库事务；章节=全文
跨库分页,分库分表与分布式实体,1,跨库分页,mysql.txt,跨库分页,跨库分页,全文,跨库分页,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=跨库分页；章节=全文
跨库联表查询,数据库设计与规范实体,1,跨库联表查询,mysql.txt,跨库联表查询,跨库联表查询,全文,跨库联表查询,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=跨库联表查询；章节=全文
连接管理,基础架构实体,1,连接管理,mysql.txt,连接管理,连接管理,全文,连接管理,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=连接管理；章节=全文
逻辑备份,运维与安全实体,1,逻辑备份,mysql.txt,逻辑备份,逻辑备份,数据库备份:,逻辑备份,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=逻辑备份；章节=数据库备份:
逻辑外键,数据库设计与规范实体,1,逻辑外键,mysql.txt,逻辑外键,逻辑外键,全文,逻辑外键,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=逻辑外键；章节=全文
锁机制,领域实体,1,锁机制,mysql.txt,锁机制,锁机制,全文,锁机制,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=锁机制；章节=全文
锁等待超时时间,锁机制实体,1,锁等待超时时间,mysql.txt,锁等待超时时间,锁等待超时时间,全文,锁等待超时时间,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=锁等待超时时间；章节=全文
雪花算法,分库分表与分布式实体,1,雪花算法,mysql.txt,雪花算法,雪花算法,全文,雪花算法,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=雪花算法；章节=全文
非热点字段,表设计与拆分实体,1,非热点字段,mysql.txt,非热点字段,非热点字段,全文,非热点字段,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=非热点字段；章节=全文
非相关子查询,查询与连接实体,1,非相关子查询,mysql.txt,非相关子查询,非相关子查询,全文,非相关子查询,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=非相关子查询；章节=全文
页锁,锁机制实体,1,页锁,mysql.txt,页锁,页锁,InnoDB锁分类:,页锁,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=页锁；章节=InnoDB锁分类:
预编译SQL,运维与安全实体,1,预编译SQL,mysql.txt,预编译SQL,预编译SQL,全文,预编译SQL,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=预编译SQL；章节=全文
默认值,表设计与拆分实体,1,默认值,mysql.txt,默认值,默认值,全文,默认值,1.0,实体标准化 + 候选召回（未发现需合并候选）,保留单实体=默认值；章节=全文
