head,relation,tail,head_type,tail_type,evidence,pattern_name,section_title,source_file,confidence,method
FutureTask,implemented_by,Thread,线程与并发实体,线程与并发实体,创建线程的方式：继承Thread类、实现Runnable接口、实现Callable接口（配合FutureTask）,实现关系,线程与并发,java.txt,0.69,rule_pattern_sentence_level
finally,used_for,JVM退出,异常处理实体,异常处理实体,finally块通常用于释放资源，无论是否发生异常都会执行（除非JVM退出）,用途关系,异常处理,java.txt,0.69,rule_pattern_sentence_level
复制,is_a,GC,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,上位包含关系,JVM基础,java.txt,0.69,rule_pattern_sentence_level
核心类,has_part,Constructor,数据类型实体,反射实体,核心类：Class、Method、Field、Constructor,枚举结构关系,反射,java.txt,0.69,rule_pattern_sentence_level
Set,depends_on,LinkedHashSet,集合框架实体,集合框架实体,Set的实现类：HashSet（无序，基于HashMap）、LinkedHashSet（有序）、TreeSet（排序，基于红黑树）,依赖关系,集合框架,java.txt,0.688,rule_pattern_sentence_level
垃圾回收,has_part,标记-清除,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,整体部分关系,JVM基础,java.txt,0.688,rule_pattern_sentence_level
继承,is_a,父类,面向对象核心实体,数据类型实体,继承使用extends关键字，Java是单继承，一个类只能有一个直接父类,上下位关系,继承与多态,java.txt,0.688,rule_pattern_sentence_level
Class,is_a,实例,面向对象核心实体,面向对象核心实体,类（Class）和对象（Object）的关系：类是对象的模板，对象是类的实例,上下位关系,面向对象基础,java.txt,0.686,rule_pattern_sentence_level
元注解,used_for,@Documented,领域实体,注解实体,元注解（用于注解的注解）：@Retention、@Target、@Documented、@Inherited,用途关系,注解,java.txt,0.686,rule_pattern_sentence_level
注解,has_part,@Documented,领域实体,注解实体,元注解（用于注解的注解）：@Retention、@Target、@Documented、@Inherited,枚举结构关系,注解,java.txt,0.684,rule_pattern_sentence_level
线程状态,has_part,终止,线程与并发实体,线程状态实体,线程状态：新建、就绪、运行、阻塞、等待、超时等待、终止,枚举结构关系,线程与并发,java.txt,0.684,rule_pattern_sentence_level
Object,has_part,实例,面向对象核心实体,面向对象核心实体,类（Class）和对象（Object）的关系：类是对象的模板，对象是类的实例,枚举结构关系,面向对象基础,java.txt,0.682,rule_pattern_sentence_level
Set,has_part,HashMap,集合框架实体,集合框架实体,Set的实现类：HashSet（无序，基于HashMap）、LinkedHashSet（有序）、TreeSet（排序，基于红黑树）,枚举结构关系,集合框架,java.txt,0.682,rule_pattern_sentence_level
基本数据类型,has_part,long,数据类型实体,数据类型实体,基本数据类型包括：byte、short、int、long、float、double、char、boolean,枚举结构关系,数据类型,java.txt,0.682,rule_pattern_sentence_level
Java,is_a,final,领域实体,关键字与修饰符实体,接口：所有方法默认是public abstract（Java 8后可以有默认方法和静态方法），字段默认是public static final,上下位关系,抽象类与接口,java.txt,0.68,rule_pattern_sentence_level
接口,is_a,默认方法,数据类型实体,抽象类与接口实体,接口：所有方法默认是public abstract（Java 8后可以有默认方法和静态方法），字段默认是public static final,上下位关系,抽象类与接口,java.txt,0.68,rule_pattern_sentence_level
float,is_a,基本数据类型,数据类型实体,数据类型实体,基本数据类型包括：byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,0.672,rule_pattern_sentence_level
复制,is_a,垃圾回收,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,上位包含关系,JVM基础,java.txt,0.672,rule_pattern_sentence_level
抽象类,has_part,具体方法,数据类型实体,抽象类与接口实体,抽象类：使用abstract修饰，可以包含抽象方法和具体方法，不能实例化,枚举结构关系,抽象类与接口,java.txt,0.672,rule_pattern_sentence_level
标记-整理,is_a,GC,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,上位包含关系,JVM基础,java.txt,0.672,rule_pattern_sentence_level
注解,has_part,@SuppressWarnings,领域实体,注解实体,内置注解：@Override、@Deprecated、@SuppressWarnings、@FunctionalInterface,枚举结构关系,注解,java.txt,0.672,rule_pattern_sentence_level
类加载器,has_part,Extension ClassLoader,数据类型实体,JVM 与内存管理实体,类加载器：Bootstrap ClassLoader、Extension ClassLoader、Application ClassLoader，双亲委派模型,枚举结构关系,JVM基础,java.txt,0.672,rule_pattern_sentence_level
GC,has_part,复制,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,枚举结构关系,JVM基础,java.txt,0.67,rule_pattern_sentence_level
接口,has_part,Java,数据类型实体,领域实体,接口：所有方法默认是public abstract（Java 8后可以有默认方法和静态方法），字段默认是public static final,枚举结构关系,抽象类与接口,java.txt,0.666,rule_pattern_sentence_level
接口,has_part,Queue,数据类型实体,集合框架实体,Collection接口的子接口：List（有序可重复）、Set（无序不重复）、Queue（队列）,枚举结构关系,集合框架,java.txt,0.666,rule_pattern_sentence_level
接口,has_part,实例变量,数据类型实体,变量与成员实体,抽象类和接口的区别：抽象类可以有状态（成员变量），接口不能有实例变量,枚举结构关系,抽象类与接口,java.txt,0.666,rule_pattern_sentence_level
abstract,is_a,static,关键字与修饰符实体,关键字与修饰符实体,接口：所有方法默认是public abstract（Java 8后可以有默认方法和静态方法），字段默认是public static final,上下位关系,抽象类与接口,java.txt,0.66,rule_pattern_sentence_level
元注解,used_for,@Inherited,领域实体,注解实体,元注解（用于注解的注解）：@Retention、@Target、@Documented、@Inherited,用途关系,注解,java.txt,0.66,rule_pattern_sentence_level
synchronized,has_part,互斥锁,线程与并发实体,线程与并发实体,synchronized关键字：修饰实例方法、静态方法、代码块，实现互斥锁,枚举结构关系,线程与并发,java.txt,0.658,rule_pattern_sentence_level
volatile,has_part,原子性,线程与并发实体,线程与并发实体,volatile关键字：保证可见性，禁止指令重排序，但不保证原子性,枚举结构关系,线程与并发,java.txt,0.658,rule_pattern_sentence_level
标记-整理,is_a,垃圾回收,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,上位包含关系,JVM基础,java.txt,0.654,rule_pattern_sentence_level
GC,has_part,标记-整理,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,枚举结构关系,JVM基础,java.txt,0.652,rule_pattern_sentence_level
HashMap,depends_on,红黑树,集合框架实体,集合框架实体,Set的实现类：HashSet（无序，基于HashMap）、LinkedHashSet（有序）、TreeSet（排序，基于红黑树）,依赖关系,集合框架,java.txt,0.652,rule_pattern_sentence_level
HashSet,depends_on,TreeSet,集合框架实体,集合框架实体,Set的实现类：HashSet（无序，基于HashMap）、LinkedHashSet（有序）、TreeSet（排序，基于红黑树）,依赖关系,集合框架,java.txt,0.652,rule_pattern_sentence_level
垃圾回收,has_part,复制,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,整体部分关系,JVM基础,java.txt,0.652,rule_pattern_sentence_level
基本数据类型,has_part,float,数据类型实体,数据类型实体,基本数据类型包括：byte、short、int、long、float、double、char、boolean,枚举结构关系,数据类型,java.txt,0.652,rule_pattern_sentence_level
访问控制修饰符,has_part,protected,关键字与修饰符实体,关键字与修饰符实体,访问控制修饰符：private、default（无修饰符）、protected、public,枚举结构关系,关键字与修饰符,java.txt,0.652,rule_pattern_sentence_level
实例,is_a,抽象类,面向对象核心实体,数据类型实体,抽象类：使用abstract修饰，可以包含抽象方法和具体方法，不能实例化,上位包含关系,抽象类与接口,java.txt,0.65,rule_pattern_sentence_level
Exception,is_a,Throwable,异常处理实体,异常处理实体,Throwable是顶级父类，下面分为Error（严重错误，不可处理）和Exception（可处理）,上位包含关系,异常处理,java.txt,0.648,rule_pattern_sentence_level
double,is_a,基本数据类型,数据类型实体,数据类型实体,基本数据类型包括：byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,0.636,rule_pattern_sentence_level
分代收集,is_a,GC,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,上位包含关系,JVM基础,java.txt,0.636,rule_pattern_sentence_level
垃圾回收,has_part,标记-整理,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,整体部分关系,JVM基础,java.txt,0.634,rule_pattern_sentence_level
抽象类,has_part,实例,数据类型实体,面向对象核心实体,抽象类：使用abstract修饰，可以包含抽象方法和具体方法，不能实例化,整体部分关系,抽象类与接口,java.txt,0.63,rule_pattern_sentence_level
分代收集,is_a,垃圾回收,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,上位包含关系,JVM基础,java.txt,0.618,rule_pattern_sentence_level
GC,has_part,分代收集,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,整体部分关系,JVM基础,java.txt,0.616,rule_pattern_sentence_level
基本数据类型,has_part,double,数据类型实体,数据类型实体,基本数据类型包括：byte、short、int、long、float、double、char、boolean,整体部分关系,数据类型,java.txt,0.616,rule_pattern_sentence_level
Unchecked Exception,is_a,Exception,异常处理实体,异常处理实体,Exception分为：Checked Exception（编译时异常，必须处理）和Unchecked Exception（运行时异常，不强制处理）,上位包含关系,异常处理,java.txt,0.612,rule_pattern_sentence_level
boolean,is_a,基本数据类型,数据类型实体,数据类型实体,基本数据类型包括：byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,0.61,rule_pattern_sentence_level
char,is_a,基本数据类型,数据类型实体,数据类型实体,基本数据类型包括：byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,0.61,rule_pattern_sentence_level
垃圾回收,has_part,分代收集,JVM 与内存管理实体,JVM 与内存管理实体,垃圾回收（GC）：主要回收堆内存，算法包括标记-清除、复制、标记-整理、分代收集,整体部分关系,JVM基础,java.txt,0.598,rule_pattern_sentence_level
基本数据类型,has_part,boolean,数据类型实体,数据类型实体,基本数据类型包括：byte、short、int、long、float、double、char、boolean,整体部分关系,数据类型,java.txt,0.59,rule_pattern_sentence_level
基本数据类型,has_part,char,数据类型实体,数据类型实体,基本数据类型包括：byte、short、int、long、float、double、char、boolean,整体部分关系,数据类型,java.txt,0.59,rule_pattern_sentence_level
